customer_id,client_id,client_type,industry,integration_type,portfolio_type,debt_balance,balance_band,debt_age_days,debt_age_band,customer_age_band,region,vulnerability_flag,preferred_contact_channel,account_status,payment_made_flag,one_off_payment_flag,amount_collected,repayment_plan_created_flag,first_instalment_paid_flag,broken_plan_flag,affordability_completed_flag,max_missed_payment_count,customer_recovery_rate
DCUST009153,DSC007,Debt Purchaser,Collections,Batch Upload,Purchased Debt,592.94,Medium,113,91-180,35-44,West Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009154,DSC001,Utility Provider,Utilities,API,Late Arrears,2843.51,High,168,91-180,35-44,London,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009155,DSC001,Utility Provider,Utilities,API,Early Arrears,128.32,Low,64,31-90,25-34,North West,1,SMS,Plan Active,1,0,48.81,1,1,0,1,0,0.3804
DCUST009156,DSC004,Consumer Lender,Financial Services,API,Late Arrears,3366.65,Very High,100,91-180,35-44,London,0,,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009157,DSC005,Debt Collection Agency,Collections,Hybrid,Recoveries,6048.84,Very High,144,91-180,45-54,South West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009158,DSC008,Telecoms,Telecoms,API,Early Arrears,780.83,Medium,42,31-90,18-24,Scotland,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009159,DSC003,Consumer Lender,Financial Services,API,Recoveries,475.67,Medium,145,91-180,25-34,West Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009160,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,841.82,Medium,23,0-30,45-54,South East,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009161,DSC001,Utility Provider,Utilities,API,Late Arrears,359.82,Medium,33,31-90,25-34,Scotland,0,SMS,Plan Active,1,0,152.38,1,1,0,1,0,0.4235
DCUST009162,DSC001,Utility Provider,Utilities,API,Early Arrears,223.38,Low,19,0-30,35-44,North West,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009163,DSC008,Telecoms,Telecoms,API,Legal Collections,1703.46,High,797,365+,18-24,South East,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009164,DSC002,Utility Provider,Utilities,Hybrid,Recoveries,186.22,Low,137,91-180,18-24,Wales,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009165,DSC003,Consumer Lender,Financial Services,API,Purchased Debt,317.83,Medium,615,365+,45-54,Yorkshire,1,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009166,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,197.61,Low,54,31-90,55+,South East,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009167,DSC004,Consumer Lender,Financial Services,API,Early Arrears,118.58,Low,21,0-30,25-34,West Midlands,0,SMS,Paid,1,1,116.14,0,0,0,0,0,0.9794
DCUST009168,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,527.4,Medium,6,0-30,18-24,North West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009169,DSC001,Utility Provider,Utilities,API,Early Arrears,496.65,Medium,9,0-30,45-54,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009170,DSC005,Debt Collection Agency,Collections,Hybrid,Recoveries,2205.93,High,144,91-180,45-54,Wales,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009171,DSC008,Telecoms,Telecoms,API,Late Arrears,57.57,Low,171,91-180,18-24,Northern Ireland,0,SMS,Paid,1,1,43.86,0,0,0,0,0,0.7619
DCUST009172,DSC004,Consumer Lender,Financial Services,API,Late Arrears,1516.43,High,73,31-90,35-44,London,0,SMS,Paid,1,1,451.79,0,0,0,0,0,0.2979
DCUST009173,DSC006,Debt Collection Agency,Collections,Batch Upload,Early Arrears,681.55,Medium,30,0-30,25-34,South East,1,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009174,DSC007,Debt Purchaser,Collections,Batch Upload,Late Arrears,635.14,Medium,89,31-90,45-54,North East,1,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009175,DSC007,Debt Purchaser,Collections,Batch Upload,Purchased Debt,6072.76,Very High,186,181-365,35-44,South East,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009176,DSC003,Consumer Lender,Financial Services,API,Recoveries,3718.6,Very High,123,91-180,45-54,London,0,SMS,Broken Plan,1,0,474.18,1,1,1,0,3,0.1275
DCUST009177,DSC008,Telecoms,Telecoms,API,Legal Collections,7561.63,Very High,342,181-365,18-24,Scotland,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009178,DSC003,Consumer Lender,Financial Services,API,Late Arrears,147.42,Low,43,31-90,35-44,Wales,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009179,DSC001,Utility Provider,Utilities,API,Recoveries,600.22,Medium,114,91-180,45-54,Yorkshire,0,Email,Broken Plan,1,0,113.63,1,1,1,0,4,0.1893
DCUST009180,DSC004,Consumer Lender,Financial Services,API,Legal Collections,501.95,Medium,187,181-365,35-44,East Midlands,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009181,DSC006,Debt Collection Agency,Collections,Batch Upload,Early Arrears,190.91,Low,30,0-30,35-44,South East,1,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009182,DSC003,Consumer Lender,Financial Services,API,Late Arrears,234.91,Low,41,31-90,45-54,South East,0,Email,Broken Plan,0,0,0.0,1,0,1,0,1,0.0
DCUST009183,DSC002,Utility Provider,Utilities,Hybrid,Purchased Debt,615.58,Medium,103,91-180,45-54,South East,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009184,DSC001,Utility Provider,Utilities,API,Late Arrears,76.41,Low,159,91-180,55+,South West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009185,DSC001,Utility Provider,Utilities,API,Late Arrears,2124.88,High,46,31-90,35-44,Yorkshire,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009186,DSC008,Telecoms,Telecoms,API,Late Arrears,220.87,Low,97,91-180,18-24,Yorkshire,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009187,DSC001,Utility Provider,Utilities,API,Recoveries,1960.56,High,331,181-365,25-34,London,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009188,DSC006,Debt Collection Agency,Collections,Batch Upload,Early Arrears,436.94,Medium,16,0-30,35-44,West Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009189,DSC008,Telecoms,Telecoms,API,Early Arrears,872.96,Medium,58,31-90,45-54,North West,0,Email,Paid,1,1,305.22,0,0,0,0,0,0.3496
DCUST009190,DSC001,Utility Provider,Utilities,API,Late Arrears,788.83,Medium,42,31-90,55+,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009191,DSC002,Utility Provider,Utilities,Hybrid,Recoveries,1785.09,High,658,365+,25-34,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009192,DSC008,Telecoms,Telecoms,API,Purchased Debt,818.99,Medium,773,365+,55+,London,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009193,DSC009,Legal Collections,Legal,Batch Upload,Recoveries,959.39,Medium,284,181-365,45-54,East Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009194,DSC005,Debt Collection Agency,Collections,Hybrid,Recoveries,2409.11,High,169,91-180,18-24,West Midlands,0,SMS,Paid,1,1,837.03,0,0,0,0,0,0.3474
DCUST009195,DSC008,Telecoms,Telecoms,API,Late Arrears,175.86,Low,142,91-180,45-54,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009196,DSC004,Consumer Lender,Financial Services,API,Late Arrears,148.84,Low,68,31-90,35-44,South East,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009197,DSC007,Debt Purchaser,Collections,Batch Upload,Recoveries,588.63,Medium,115,91-180,35-44,London,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009198,DSC006,Debt Collection Agency,Collections,Batch Upload,Purchased Debt,709.06,Medium,555,365+,35-44,East Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009199,DSC008,Telecoms,Telecoms,API,Early Arrears,908.25,Medium,29,0-30,35-44,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009200,DSC005,Debt Collection Agency,Collections,Hybrid,Early Arrears,154.58,Low,38,31-90,35-44,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009201,DSC005,Debt Collection Agency,Collections,Hybrid,Purchased Debt,84.17,Low,318,181-365,35-44,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009202,DSC004,Consumer Lender,Financial Services,API,Late Arrears,210.13,Low,85,31-90,25-34,North West,0,SMS,Paid,1,1,185.31,0,0,0,0,0,0.8819
DCUST009203,DSC001,Utility Provider,Utilities,API,Early Arrears,355.22,Medium,15,0-30,18-24,Wales,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009204,DSC003,Consumer Lender,Financial Services,API,Early Arrears,147.74,Low,72,31-90,25-34,Scotland,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009205,DSC001,Utility Provider,Utilities,API,Recoveries,1322.88,High,166,91-180,18-24,East Midlands,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009206,DSC006,Debt Collection Agency,Collections,Batch Upload,Late Arrears,791.68,Medium,169,91-180,35-44,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009207,DSC003,Consumer Lender,Financial Services,API,Recoveries,1652.28,High,284,181-365,18-24,Scotland,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009208,DSC007,Debt Purchaser,Collections,Batch Upload,Purchased Debt,2180.28,High,571,365+,35-44,East Midlands,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009209,DSC001,Utility Provider,Utilities,API,Late Arrears,2717.62,High,141,91-180,25-34,South East,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009210,DSC001,Utility Provider,Utilities,API,Recoveries,322.08,Medium,224,181-365,35-44,West Midlands,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009211,DSC001,Utility Provider,Utilities,API,Early Arrears,540.3,Medium,51,31-90,18-24,South West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009212,DSC003,Consumer Lender,Financial Services,API,Late Arrears,2941.81,High,57,31-90,25-34,Scotland,0,SMS,Paid,1,1,826.05,0,0,0,0,0,0.2808
DCUST009213,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,57.53,Low,168,91-180,35-44,Yorkshire,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009214,DSC005,Debt Collection Agency,Collections,Hybrid,Purchased Debt,823.4,Medium,481,365+,25-34,North East,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009215,DSC001,Utility Provider,Utilities,API,Late Arrears,1060.44,High,152,91-180,35-44,Scotland,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009216,DSC005,Debt Collection Agency,Collections,Hybrid,Legal Collections,447.72,Medium,180,91-180,35-44,East Midlands,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009217,DSC005,Debt Collection Agency,Collections,Hybrid,Late Arrears,891.7,Medium,94,91-180,35-44,North West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009218,DSC009,Legal Collections,Legal,Batch Upload,Recoveries,2941.91,High,175,91-180,55+,South West,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009219,DSC010,Consumer Lender,Financial Services,Hybrid,Late Arrears,972.22,Medium,134,91-180,25-34,London,0,SMS,Plan Active,1,0,396.1,1,1,0,0,0,0.4074
DCUST009220,DSC001,Utility Provider,Utilities,API,Recoveries,5649.45,Very High,147,91-180,25-34,East Midlands,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009221,DSC008,Telecoms,Telecoms,API,Early Arrears,106.97,Low,2,0-30,35-44,Yorkshire,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009222,DSC008,Telecoms,Telecoms,API,Recoveries,1666.66,High,177,91-180,25-34,South West,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009223,DSC001,Utility Provider,Utilities,API,Late Arrears,978.25,Medium,174,91-180,45-54,Scotland,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009224,DSC001,Utility Provider,Utilities,API,Late Arrears,111.71,Low,74,31-90,25-34,South East,0,SMS,Paid,1,1,83.88,0,0,0,0,0,0.7509
DCUST009225,DSC006,Debt Collection Agency,Collections,Batch Upload,Late Arrears,264.15,Medium,162,91-180,35-44,South East,1,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009226,DSC005,Debt Collection Agency,Collections,Hybrid,Recoveries,966.53,Medium,132,91-180,25-34,London,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009227,DSC005,Debt Collection Agency,Collections,Hybrid,Recoveries,3505.36,Very High,146,91-180,55+,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009228,DSC003,Consumer Lender,Financial Services,API,Late Arrears,233.23,Low,77,31-90,35-44,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009229,DSC003,Consumer Lender,Financial Services,API,Late Arrears,207.26,Low,59,31-90,35-44,North West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009230,DSC001,Utility Provider,Utilities,API,Late Arrears,70.89,Low,88,31-90,35-44,Wales,0,SMS,Plan Active,1,0,16.64,1,1,0,0,0,0.2347
DCUST009231,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,157.36,Low,83,31-90,55+,North East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009232,DSC001,Utility Provider,Utilities,API,Recoveries,1609.27,High,296,181-365,55+,South East,0,Letter,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009233,DSC005,Debt Collection Agency,Collections,Hybrid,Recoveries,483.47,Medium,112,91-180,55+,North East,1,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009234,DSC003,Consumer Lender,Financial Services,API,Late Arrears,705.41,Medium,163,91-180,55+,East Midlands,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009235,DSC001,Utility Provider,Utilities,API,Early Arrears,131.89,Low,82,31-90,45-54,North East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009236,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,78.35,Low,34,31-90,55+,West Midlands,0,Email,Broken Plan,1,0,72.32,1,1,1,0,1,0.923
DCUST009237,DSC008,Telecoms,Telecoms,API,Late Arrears,846.54,Medium,219,181-365,25-34,South West,1,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009238,DSC005,Debt Collection Agency,Collections,Hybrid,Recoveries,255.72,Medium,95,91-180,25-34,Yorkshire,0,SMS,Broken Plan,1,0,43.71,1,1,1,0,3,0.1709
DCUST009239,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,71.43,Low,117,91-180,35-44,London,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009240,DSC009,Legal Collections,Legal,Batch Upload,Early Arrears,1942.36,High,11,0-30,,Scotland,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009241,DSC005,Debt Collection Agency,Collections,Hybrid,Purchased Debt,84.17,Low,201,181-365,35-44,North West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009242,DSC002,Utility Provider,Utilities,Hybrid,Late Arrears,780.96,Medium,44,31-90,35-44,South West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009243,DSC001,Utility Provider,Utilities,API,Early Arrears,539.57,Medium,25,0-30,25-34,West Midlands,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009244,DSC007,Debt Purchaser,Collections,Batch Upload,Recoveries,1483.78,High,156,91-180,18-24,North West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009245,DSC001,Utility Provider,Utilities,API,Early Arrears,87.47,Low,79,31-90,25-34,West Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009246,DSC006,Debt Collection Agency,Collections,Batch Upload,Purchased Debt,5751.28,Very High,204,181-365,35-44,North West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009247,DSC007,Debt Purchaser,Collections,Batch Upload,Recoveries,863.25,Medium,226,181-365,55+,London,1,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009248,DSC006,Debt Collection Agency,Collections,Batch Upload,Early Arrears,194.75,Low,86,31-90,25-34,West Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009249,DSC005,Debt Collection Agency,Collections,Hybrid,Late Arrears,62.59,Low,66,31-90,35-44,East Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009250,DSC007,Debt Purchaser,Collections,Batch Upload,Purchased Debt,101.4,Low,259,181-365,35-44,North West,0,Email,Open,0,0,0.0,1,0,0,0,0,0.0
DCUST009251,DSC008,Telecoms,Telecoms,API,Purchased Debt,193.97,Low,367,365+,25-34,Scotland,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009252,DSC006,Debt Collection Agency,Collections,Batch Upload,Purchased Debt,785.69,Medium,545,365+,25-34,North West,1,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009253,DSC001,Utility Provider,Utilities,API,Late Arrears,537.12,Medium,344,181-365,45-54,West Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009254,DSC010,Consumer Lender,Financial Services,Hybrid,Early Arrears,966.77,Medium,17,0-30,,London,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009255,DSC003,Consumer Lender,Financial Services,API,Late Arrears,1182.96,High,120,91-180,Unknown,North West,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009256,DSC001,Utility Provider,Utilities,API,Early Arrears,2927.87,High,63,31-90,45-54,North West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009257,DSC006,Debt Collection Agency,Collections,Batch Upload,Late Arrears,2817.71,High,153,91-180,35-44,East Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009258,DSC005,Debt Collection Agency,Collections,Hybrid,Recoveries,6045.79,Very High,459,365+,45-54,Yorkshire,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009259,DSC003,Consumer Lender,Financial Services,API,Early Arrears,579.16,Medium,57,31-90,45-54,London,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009260,DSC001,Utility Provider,Utilities,API,Late Arrears,1752.35,High,147,91-180,18-24,Scotland,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009261,DSC004,Consumer Lender,Financial Services,API,Late Arrears,258.22,Medium,71,31-90,55+,South West,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009262,DSC002,Utility Provider,Utilities,Hybrid,Recoveries,671.41,Medium,115,91-180,55+,Northern Ireland,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009263,DSC006,Debt Collection Agency,Collections,Batch Upload,Purchased Debt,679.35,Medium,306,181-365,25-34,South East,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009264,DSC009,Legal Collections,Legal,Batch Upload,Recoveries,750.92,Medium,205,181-365,25-34,North East,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009265,DSC010,Consumer Lender,Financial Services,Hybrid,Recoveries,503.86,Medium,331,181-365,25-34,West Midlands,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009266,DSC001,Utility Provider,Utilities,API,Late Arrears,71.86,Low,81,31-90,25-34,Yorkshire,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009267,DSC010,Consumer Lender,Financial Services,Hybrid,Recoveries,687.26,Medium,214,181-365,35-44,East Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009268,DSC007,Debt Purchaser,Collections,Batch Upload,Late Arrears,227.99,Low,74,31-90,35-44,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009269,DSC001,Utility Provider,Utilities,API,Legal Collections,624.67,Medium,154,91-180,35-44,North West,0,Email,Plan Active,1,0,104.67,1,1,0,0,0,0.1676
DCUST009270,DSC002,Utility Provider,Utilities,Hybrid,Purchased Debt,2343.32,High,136,91-180,55+,Wales,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009271,DSC002,Utility Provider,Utilities,Hybrid,Recoveries,64.85,Low,311,181-365,18-24,Yorkshire,1,Letter,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009272,DSC008,Telecoms,Telecoms,API,Late Arrears,100.32,Low,75,31-90,35-44,Yorkshire,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009273,DSC003,Consumer Lender,Financial Services,API,Recoveries,189.12,Low,98,91-180,55+,Yorkshire,0,SMS,Paid,1,1,156.5,0,0,0,0,0,0.8275
DCUST009274,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,172.36,Low,69,31-90,35-44,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009275,DSC003,Consumer Lender,Financial Services,API,Recoveries,53.81,Low,186,181-365,25-34,North West,1,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009276,DSC002,Utility Provider,Utilities,Hybrid,Recoveries,172.99,Low,624,365+,45-54,South West,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009277,DSC001,Utility Provider,Utilities,API,Recoveries,579.5,Medium,94,91-180,25-34,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009278,DSC004,Consumer Lender,Financial Services,API,Early Arrears,383.13,Medium,48,31-90,25-34,South East,1,SMS,Plan Active,1,0,325.01,1,1,0,1,0,0.8483
DCUST009279,DSC010,Consumer Lender,Financial Services,Hybrid,Late Arrears,749.38,Medium,41,31-90,35-44,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009280,DSC010,Consumer Lender,Financial Services,Hybrid,Recoveries,5463.19,Very High,550,365+,55+,Yorkshire,0,Email,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009281,DSC007,Debt Purchaser,Collections,Batch Upload,Recoveries,141.2,Low,303,181-365,25-34,East Midlands,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009282,DSC005,Debt Collection Agency,Collections,Hybrid,Late Arrears,988.65,Medium,51,31-90,18-24,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009283,DSC006,Debt Collection Agency,Collections,Batch Upload,Recoveries,117.91,Low,103,91-180,35-44,,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009284,DSC008,Telecoms,Telecoms,API,Early Arrears,168.63,Low,164,91-180,35-44,South West,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009285,DSC007,Debt Purchaser,Collections,Batch Upload,Late Arrears,902.18,Medium,66,31-90,45-54,London,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009286,DSC001,Utility Provider,Utilities,API,Recoveries,733.62,Medium,268,181-365,25-34,North West,0,Letter,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009287,DSC008,Telecoms,Telecoms,API,Recoveries,1545.83,High,124,91-180,35-44,South West,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009288,DSC009,Legal Collections,Legal,Batch Upload,Late Arrears,140.98,Low,243,181-365,25-34,London,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009289,DSC003,Consumer Lender,Financial Services,API,Early Arrears,498.44,Medium,16,0-30,55+,London,0,SMS,Broken Plan,1,0,250.22,1,1,1,1,3,0.502
DCUST009290,DSC001,Utility Provider,Utilities,API,Early Arrears,698.09,Medium,44,31-90,55+,East Midlands,0,Email,Broken Plan,1,0,155.53,1,1,1,1,5,0.2228
DCUST009291,DSC005,Debt Collection Agency,Collections,Hybrid,Purchased Debt,158.66,Low,659,365+,35-44,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009292,DSC004,Consumer Lender,Financial Services,API,Early Arrears,92.73,Low,72,31-90,18-24,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009293,DSC001,Utility Provider,Utilities,API,Late Arrears,70.67,Low,202,181-365,55+,South East,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009294,DSC007,Debt Purchaser,Collections,Batch Upload,Purchased Debt,2258.85,High,231,181-365,45-54,North East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009295,DSC002,Utility Provider,Utilities,Hybrid,Early Arrears,141.59,Low,53,31-90,45-54,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009296,DSC009,Legal Collections,Legal,Batch Upload,Recoveries,1579.34,High,869,365+,35-44,London,1,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009297,DSC004,Consumer Lender,Financial Services,API,Late Arrears,820.38,Medium,34,31-90,18-24,London,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009298,DSC001,Utility Provider,Utilities,API,Early Arrears,665.56,Medium,15,0-30,35-44,Northern Ireland,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009299,DSC001,Utility Provider,Utilities,API,Early Arrears,84.41,Low,26,0-30,25-34,South East,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009300,DSC010,Consumer Lender,Financial Services,Hybrid,Early Arrears,247.7,Low,18,0-30,35-44,South East,0,SMS,Paid,1,1,206.55,0,0,0,0,0,0.8339
DCUST009301,DSC002,Utility Provider,Utilities,Hybrid,Purchased Debt,82.97,Low,190,181-365,35-44,London,0,SMS,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009302,DSC001,Utility Provider,Utilities,API,Recoveries,715.49,Medium,214,181-365,25-34,West Midlands,0,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
DCUST009303,DSC007,Debt Purchaser,Collections,Batch Upload,Early Arrears,973.63,Medium,40,31-90,25-34,West Midlands,0,Email,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009304,DSC008,Telecoms,Telecoms,API,Recoveries,430.15,Medium,113,91-180,45-54,South West,0,Letter,No Engagement,0,0,0.0,0,0,0,0,0,0.0
DCUST009305,DSC001,Utility Provider,Utilities,API,Legal Collections,3596.12,Very High,436,365+,18-24,Scotland,1,SMS,Open,0,0,0.0,0,0,0,0,0,0.0
