customer_id,client_id,account_upload_date,portfolio_type,debt_balance,balance_band,debt_age_days,debt_age_band,customer_age_band,region,vulnerability_flag,preferred_contact_channel,account_status
DCUST009136,DSC005,2023-01-18,Purchased Debt,719.34,Medium,260,181-365,35-44,South East,0,SMS,Paid
DCUST009137,DSC002,2022-06-08,Late Arrears,118.3,Low,62,31-90,25-34,Wales,0,SMS,Open
DCUST009138,DSC010,2023-04-13,Early Arrears,7094.95,Very High,26,0-30,35-44,East Midlands,0,SMS,Broken Plan
DCUST009139,DSC008,2023-01-17,Early Arrears,58.18,Low,49,31-90,45-54,West Midlands,0,SMS,No Engagement
DCUST009140,DSC001,2022-10-25,Purchased Debt,935.32,Medium,597,365+,35-44,London,0,SMS,No Engagement
DCUST009141,DSC004,2023-05-01,Recoveries,83.85,Low,542,365+,45-54,South East,0,SMS,No Engagement
DCUST009142,DSC005,2022-07-24,Purchased Debt,129.1,Low,243,181-365,25-34,Yorkshire,0,Email,Open
DCUST009143,DSC002,2022-12-18,Early Arrears,165.66,Low,58,31-90,35-44,Yorkshire,1,SMS,Open
DCUST009144,DSC001,2023-03-10,Early Arrears,188.39,Low,50,31-90,35-44,Yorkshire,0,SMS,No Engagement
DCUST009145,DSC006,2022-08-25,Late Arrears,136.38,Low,136,91-180,25-34,London,0,Letter,No Engagement
DCUST009146,DSC001,2023-04-28,Legal Collections,5373.29,Very High,356,181-365,45-54,West Midlands,0,Email,No Engagement
DCUST009147,DSC001,2022-09-28,Early Arrears,114.98,Low,43,31-90,35-44,London,0,Email,No Engagement
DCUST009148,DSC008,2023-01-14,Legal Collections,972.67,Medium,454,365+,35-44,North West,0,SMS,No Engagement
DCUST009149,DSC005,2023-03-10,Late Arrears,6789.32,Very High,129,91-180,18-24,Scotland,0,SMS,No Engagement
DCUST009150,DSC003,2023-04-05,Recoveries,512.59,Medium,320,181-365,25-34,Scotland,0,Email,No Engagement
DCUST009151,DSC010,2022-07-05,Late Arrears,2517.84,High,34,31-90,35-44,London,1,Email,No Engagement
DCUST009152,DSC007,2023-05-06,Purchased Debt,553.72,Medium,328,181-365,25-34,London,0,Letter,No Engagement
DCUST009153,DSC007,2022-08-18,Purchased Debt,592.94,Medium,113,91-180,35-44,West Midlands,0,SMS,No Engagement
DCUST009154,DSC001,2023-01-08,Late Arrears,2843.51,High,168,91-180,35-44,London,0,Email,Open
DCUST009155,DSC001,2023-04-01,Early Arrears,128.32,Low,64,31-90,25-34,North West,1,SMS,Plan Active
DCUST009156,DSC004,2022-07-15,Late Arrears,3366.65,Very High,100,91-180,35-44,London,0,,Open
DCUST009157,DSC005,2023-01-12,Recoveries,6048.84,Very High,144,91-180,45-54,South West,0,Email,No Engagement
DCUST009158,DSC008,2023-02-05,Early Arrears,780.83,Medium,42,31-90,18-24,Scotland,0,Email,No Engagement
DCUST009159,DSC003,2022-08-08,Recoveries,475.67,Medium,145,91-180,25-34,West Midlands,0,SMS,No Engagement
DCUST009160,DSC002,2022-07-09,Early Arrears,841.82,Medium,23,0-30,45-54,South East,0,Letter,No Engagement
DCUST009161,DSC001,2023-02-27,Late Arrears,359.82,Medium,33,31-90,25-34,Scotland,0,SMS,Plan Active
DCUST009162,DSC001,2023-03-29,Early Arrears,223.38,Low,19,0-30,35-44,North West,0,SMS,Open
DCUST009163,DSC008,2022-08-15,Legal Collections,1703.46,High,797,365+,18-24,South East,0,Email,No Engagement
DCUST009164,DSC002,2022-08-06,Recoveries,186.22,Low,137,91-180,18-24,Wales,0,SMS,No Engagement
DCUST009165,DSC003,2023-02-22,Purchased Debt,317.83,Medium,615,365+,45-54,Yorkshire,1,SMS,Open
DCUST009166,DSC002,2023-01-16,Early Arrears,197.61,Low,54,31-90,55+,South East,0,SMS,Open
DCUST009167,DSC004,2023-05-06,Early Arrears,118.58,Low,21,0-30,25-34,West Midlands,0,SMS,Paid
DCUST009168,DSC002,2023-01-31,Early Arrears,527.4,Medium,6,0-30,18-24,North West,0,Email,No Engagement
DCUST009169,DSC001,2022-08-13,Early Arrears,496.65,Medium,9,0-30,45-54,South East,0,SMS,No Engagement
DCUST009170,DSC005,2023-01-19,Recoveries,2205.93,High,144,91-180,45-54,Wales,0,Email,No Engagement
DCUST009171,DSC008,2023-01-23,Late Arrears,57.57,Low,171,91-180,18-24,Northern Ireland,0,SMS,Paid
DCUST009172,DSC004,2022-06-09,Late Arrears,1516.43,High,73,31-90,35-44,London,0,SMS,Paid
DCUST009173,DSC006,2022-09-02,Early Arrears,681.55,Medium,30,0-30,25-34,South East,1,SMS,No Engagement
DCUST009174,DSC007,2022-09-01,Late Arrears,635.14,Medium,89,31-90,45-54,North East,1,SMS,No Engagement
DCUST009175,DSC007,2022-12-13,Purchased Debt,6072.76,Very High,186,181-365,35-44,South East,0,Letter,No Engagement
DCUST009176,DSC003,2022-11-30,Recoveries,3718.6,Very High,123,91-180,45-54,London,0,SMS,Broken Plan
DCUST009177,DSC008,2022-12-05,Legal Collections,7561.63,Very High,342,181-365,18-24,Scotland,0,Email,No Engagement
DCUST009178,DSC003,2022-09-07,Late Arrears,147.42,Low,43,31-90,35-44,Wales,0,Letter,No Engagement
DCUST009179,DSC001,2022-07-19,Recoveries,600.22,Medium,114,91-180,45-54,Yorkshire,0,Email,Broken Plan
DCUST009180,DSC004,2022-10-04,Legal Collections,501.95,Medium,187,181-365,35-44,East Midlands,0,SMS,Open
DCUST009181,DSC006,2022-08-22,Early Arrears,190.91,Low,30,0-30,35-44,South East,1,Email,Open
DCUST009182,DSC003,2022-09-16,Late Arrears,234.91,Low,41,31-90,45-54,South East,0,Email,Broken Plan
DCUST009183,DSC002,2022-07-18,Purchased Debt,615.58,Medium,103,91-180,45-54,South East,0,Email,No Engagement
DCUST009184,DSC001,2023-03-29,Late Arrears,76.41,Low,159,91-180,55+,South West,0,Email,No Engagement
DCUST009185,DSC001,2022-12-03,Late Arrears,2124.88,High,46,31-90,35-44,Yorkshire,0,SMS,No Engagement
DCUST009186,DSC008,2023-03-27,Late Arrears,220.87,Low,97,91-180,18-24,Yorkshire,0,SMS,No Engagement
DCUST009187,DSC001,2022-06-25,Recoveries,1960.56,High,331,181-365,25-34,London,0,Email,Open
DCUST009188,DSC006,2023-03-16,Early Arrears,436.94,Medium,16,0-30,35-44,West Midlands,0,SMS,No Engagement
DCUST009189,DSC008,2022-09-01,Early Arrears,872.96,Medium,58,31-90,45-54,North West,0,Email,Paid
DCUST009190,DSC001,2022-12-13,Late Arrears,788.83,Medium,42,31-90,55+,London,0,Email,No Engagement
DCUST009191,DSC002,2023-04-07,Recoveries,1785.09,High,658,365+,25-34,North West,0,SMS,No Engagement
DCUST009192,DSC008,2022-09-22,Purchased Debt,818.99,Medium,773,365+,55+,London,0,SMS,Open
DCUST009193,DSC009,2022-12-19,Recoveries,959.39,Medium,284,181-365,45-54,East Midlands,0,SMS,No Engagement
DCUST009194,DSC005,2023-03-06,Recoveries,2409.11,High,169,91-180,18-24,West Midlands,0,SMS,Paid
DCUST009195,DSC008,2023-03-21,Late Arrears,175.86,Low,142,91-180,45-54,North West,0,SMS,No Engagement
DCUST009196,DSC004,2023-01-28,Late Arrears,148.84,Low,68,31-90,35-44,South East,0,Email,No Engagement
DCUST009197,DSC007,2023-04-17,Recoveries,588.63,Medium,115,91-180,35-44,London,0,SMS,Open
DCUST009198,DSC006,2023-03-08,Purchased Debt,709.06,Medium,555,365+,35-44,East Midlands,0,SMS,No Engagement
DCUST009199,DSC008,2022-09-29,Early Arrears,908.25,Medium,29,0-30,35-44,South East,0,SMS,No Engagement
DCUST009200,DSC005,2022-09-24,Early Arrears,154.58,Low,38,31-90,35-44,London,0,Email,No Engagement
DCUST009201,DSC005,2022-07-08,Purchased Debt,84.17,Low,318,181-365,35-44,London,0,SMS,No Engagement
DCUST009202,DSC004,2023-03-18,Late Arrears,210.13,Low,85,31-90,25-34,North West,0,SMS,Paid
DCUST009203,DSC001,2022-11-29,Early Arrears,355.22,Medium,15,0-30,18-24,Wales,0,Email,No Engagement
DCUST009204,DSC003,2023-01-20,Early Arrears,147.74,Low,72,31-90,25-34,Scotland,0,SMS,No Engagement
DCUST009205,DSC001,2023-03-06,Recoveries,1322.88,High,166,91-180,18-24,East Midlands,0,SMS,Open
DCUST009206,DSC006,2023-05-17,Late Arrears,791.68,Medium,169,91-180,35-44,North West,0,SMS,No Engagement
DCUST009207,DSC003,2022-08-09,Recoveries,1652.28,High,284,181-365,18-24,Scotland,0,SMS,No Engagement
DCUST009208,DSC007,2022-08-08,Purchased Debt,2180.28,High,571,365+,35-44,East Midlands,0,SMS,Open
DCUST009209,DSC001,2023-02-10,Late Arrears,2717.62,High,141,91-180,25-34,South East,0,Email,Open
DCUST009210,DSC001,2022-09-23,Recoveries,322.08,Medium,224,181-365,35-44,West Midlands,0,SMS,Open
DCUST009211,DSC001,2023-02-05,Early Arrears,540.3,Medium,51,31-90,18-24,South West,0,Email,No Engagement
DCUST009212,DSC003,2022-09-19,Late Arrears,2941.81,High,57,31-90,25-34,Scotland,0,SMS,Paid
DCUST009213,DSC002,2023-02-02,Early Arrears,57.53,Low,168,91-180,35-44,Yorkshire,0,SMS,Open
DCUST009214,DSC005,2023-02-28,Purchased Debt,823.4,Medium,481,365+,25-34,North East,0,Letter,No Engagement
DCUST009215,DSC001,2022-06-13,Late Arrears,1060.44,High,152,91-180,35-44,Scotland,0,SMS,No Engagement
DCUST009216,DSC005,2023-01-01,Legal Collections,447.72,Medium,180,91-180,35-44,East Midlands,0,Letter,No Engagement
DCUST009217,DSC005,2023-01-25,Late Arrears,891.7,Medium,94,91-180,35-44,North West,0,Email,No Engagement
DCUST009218,DSC009,2022-10-08,Recoveries,2941.91,High,175,91-180,55+,South West,0,Email,Open
DCUST009219,DSC010,2023-03-28,Late Arrears,972.22,Medium,134,91-180,25-34,London,0,SMS,Plan Active
DCUST009220,DSC001,2023-04-21,Recoveries,5649.45,Very High,147,91-180,25-34,East Midlands,0,SMS,Open
DCUST009221,DSC008,2022-06-20,Early Arrears,106.97,Low,2,0-30,35-44,Yorkshire,0,Email,No Engagement
DCUST009222,DSC008,2023-05-12,Recoveries,1666.66,High,177,91-180,25-34,South West,0,SMS,Open
DCUST009223,DSC001,2022-10-21,Late Arrears,978.25,Medium,174,91-180,45-54,Scotland,0,SMS,No Engagement
DCUST009224,DSC001,2022-09-08,Late Arrears,111.71,Low,74,31-90,25-34,South East,0,SMS,Paid
DCUST009225,DSC006,2023-02-24,Late Arrears,264.15,Medium,162,91-180,35-44,South East,1,Letter,No Engagement
DCUST009226,DSC005,2022-07-02,Recoveries,966.53,Medium,132,91-180,25-34,London,0,Letter,No Engagement
DCUST009227,DSC005,2023-05-03,Recoveries,3505.36,Very High,146,91-180,55+,London,0,SMS,No Engagement
DCUST009228,DSC003,2023-03-18,Late Arrears,233.23,Low,77,31-90,35-44,London,0,Email,No Engagement
DCUST009229,DSC003,2022-09-24,Late Arrears,207.26,Low,59,31-90,35-44,North West,0,Email,No Engagement
DCUST009230,DSC001,2022-10-18,Late Arrears,70.89,Low,88,31-90,35-44,Wales,0,SMS,Plan Active
DCUST009231,DSC002,2023-05-01,Early Arrears,157.36,Low,83,31-90,55+,North East,0,SMS,No Engagement
DCUST009232,DSC001,2023-01-25,Recoveries,1609.27,High,296,181-365,55+,South East,0,Letter,Open
DCUST009233,DSC005,2022-10-08,Recoveries,483.47,Medium,112,91-180,55+,North East,1,SMS,Open
DCUST009234,DSC003,2023-03-19,Late Arrears,705.41,Medium,163,91-180,55+,East Midlands,0,SMS,Open
DCUST009235,DSC001,2022-07-29,Early Arrears,131.89,Low,82,31-90,45-54,North East,0,SMS,No Engagement
DCUST009236,DSC002,2023-03-13,Late Arrears,78.35,Low,34,31-90,55+,West Midlands,0,Email,Broken Plan
DCUST009237,DSC008,2022-09-10,Late Arrears,846.54,Medium,219,181-365,25-34,South West,1,Email,No Engagement
DCUST009238,DSC005,2023-05-08,Recoveries,255.72,Medium,95,91-180,25-34,Yorkshire,0,SMS,Broken Plan
DCUST009239,DSC002,2023-02-13,Late Arrears,71.43,Low,117,91-180,35-44,London,0,SMS,Open
DCUST009240,DSC009,2023-01-02,Early Arrears,1942.36,High,11,0-30,,Scotland,0,SMS,Open
DCUST009241,DSC005,2023-03-24,Purchased Debt,84.17,Low,201,181-365,35-44,North West,0,Email,No Engagement
DCUST009242,DSC002,2023-02-10,Late Arrears,780.96,Medium,44,31-90,35-44,South West,0,Email,No Engagement
DCUST009243,DSC001,2023-04-12,Early Arrears,539.57,Medium,25,0-30,25-34,West Midlands,0,SMS,Open
DCUST009244,DSC007,2022-10-28,Recoveries,1483.78,High,156,91-180,18-24,North West,0,Email,No Engagement
DCUST009245,DSC001,2023-01-18,Early Arrears,87.47,Low,79,31-90,25-34,West Midlands,0,SMS,No Engagement
DCUST009246,DSC006,2022-07-30,Purchased Debt,5751.28,Very High,204,181-365,35-44,North West,0,Email,No Engagement
DCUST009247,DSC007,2023-05-30,Recoveries,863.25,Medium,226,181-365,55+,London,1,Email,No Engagement
DCUST009248,DSC006,2023-03-04,Early Arrears,194.75,Low,86,31-90,25-34,West Midlands,0,SMS,No Engagement
DCUST009249,DSC005,2022-12-12,Late Arrears,62.59,Low,66,31-90,35-44,East Midlands,0,SMS,No Engagement
DCUST009250,DSC007,2023-04-11,Purchased Debt,101.4,Low,259,181-365,35-44,North West,0,Email,Open
DCUST009251,DSC008,2022-07-14,Purchased Debt,193.97,Low,367,365+,25-34,Scotland,0,SMS,Open
DCUST009252,DSC006,2023-01-21,Purchased Debt,785.69,Medium,545,365+,25-34,North West,1,SMS,Open
DCUST009253,DSC001,2022-11-11,Late Arrears,537.12,Medium,344,181-365,45-54,West Midlands,0,SMS,No Engagement
DCUST009254,DSC010,2022-09-29,Early Arrears,966.77,Medium,17,0-30,,London,0,SMS,Open
DCUST009255,DSC003,2022-11-26,Late Arrears,1182.96,High,120,91-180,Unknown,North West,0,SMS,Open
DCUST009256,DSC001,2022-11-11,Early Arrears,2927.87,High,63,31-90,45-54,North West,0,SMS,No Engagement
DCUST009257,DSC006,2023-02-15,Late Arrears,2817.71,High,153,91-180,35-44,East Midlands,0,SMS,No Engagement
DCUST009258,DSC005,2022-12-16,Recoveries,6045.79,Very High,459,365+,45-54,Yorkshire,0,Email,No Engagement
DCUST009259,DSC003,2022-08-22,Early Arrears,579.16,Medium,57,31-90,45-54,London,0,SMS,Open
DCUST009260,DSC001,2022-11-17,Late Arrears,1752.35,High,147,91-180,18-24,Scotland,0,SMS,No Engagement
DCUST009261,DSC004,2022-08-14,Late Arrears,258.22,Medium,71,31-90,55+,South West,0,SMS,Open
DCUST009262,DSC002,2022-09-05,Recoveries,671.41,Medium,115,91-180,55+,Northern Ireland,0,SMS,No Engagement
DCUST009263,DSC006,2023-05-07,Purchased Debt,679.35,Medium,306,181-365,25-34,South East,0,SMS,Open
DCUST009264,DSC009,2022-11-10,Recoveries,750.92,Medium,205,181-365,25-34,North East,0,Email,No Engagement
DCUST009265,DSC010,2022-07-23,Recoveries,503.86,Medium,331,181-365,25-34,West Midlands,0,Email,Open
DCUST009266,DSC001,2022-09-23,Late Arrears,71.86,Low,81,31-90,25-34,Yorkshire,0,SMS,No Engagement
DCUST009267,DSC010,2022-07-06,Recoveries,687.26,Medium,214,181-365,35-44,East Midlands,0,SMS,No Engagement
DCUST009268,DSC007,2023-05-09,Late Arrears,227.99,Low,74,31-90,35-44,London,0,SMS,No Engagement
DCUST009269,DSC001,2022-08-03,Legal Collections,624.67,Medium,154,91-180,35-44,North West,0,Email,Plan Active
DCUST009270,DSC002,2022-08-14,Purchased Debt,2343.32,High,136,91-180,55+,Wales,0,SMS,No Engagement
DCUST009271,DSC002,2023-02-21,Recoveries,64.85,Low,311,181-365,18-24,Yorkshire,1,Letter,Open
DCUST009272,DSC008,2022-10-03,Late Arrears,100.32,Low,75,31-90,35-44,Yorkshire,0,Letter,No Engagement
DCUST009273,DSC003,2023-02-08,Recoveries,189.12,Low,98,91-180,55+,Yorkshire,0,SMS,Paid
DCUST009274,DSC002,2022-08-14,Early Arrears,172.36,Low,69,31-90,35-44,South East,0,SMS,No Engagement
DCUST009275,DSC003,2022-10-14,Recoveries,53.81,Low,186,181-365,25-34,North West,1,Email,Open
DCUST009276,DSC002,2023-04-15,Recoveries,172.99,Low,624,365+,45-54,South West,0,SMS,No Engagement
DCUST009277,DSC001,2023-03-28,Recoveries,579.5,Medium,94,91-180,25-34,London,0,SMS,No Engagement
DCUST009278,DSC004,2022-08-29,Early Arrears,383.13,Medium,48,31-90,25-34,South East,1,SMS,Plan Active
DCUST009279,DSC010,2023-03-02,Late Arrears,749.38,Medium,41,31-90,35-44,South East,0,SMS,No Engagement
DCUST009280,DSC010,2023-01-24,Recoveries,5463.19,Very High,550,365+,55+,Yorkshire,0,Email,Open
DCUST009281,DSC007,2023-03-10,Recoveries,141.2,Low,303,181-365,25-34,East Midlands,0,SMS,No Engagement
DCUST009282,DSC005,2023-04-30,Late Arrears,988.65,Medium,51,31-90,18-24,London,0,SMS,No Engagement
DCUST009283,DSC006,2022-08-10,Recoveries,117.91,Low,103,91-180,35-44,,0,SMS,Open
DCUST009284,DSC008,2022-07-18,Early Arrears,168.63,Low,164,91-180,35-44,South West,0,Email,No Engagement
DCUST009285,DSC007,2023-01-18,Late Arrears,902.18,Medium,66,31-90,45-54,London,0,Letter,No Engagement
DCUST009286,DSC001,2022-08-16,Recoveries,733.62,Medium,268,181-365,25-34,North West,0,Letter,Open
DCUST009287,DSC008,2023-03-28,Recoveries,1545.83,High,124,91-180,35-44,South West,0,Letter,No Engagement
DCUST009288,DSC009,2023-04-30,Late Arrears,140.98,Low,243,181-365,25-34,London,0,SMS,Open
DCUST009289,DSC003,2023-05-08,Early Arrears,498.44,Medium,16,0-30,55+,London,0,SMS,Broken Plan
DCUST009290,DSC001,2023-04-25,Early Arrears,698.09,Medium,44,31-90,55+,East Midlands,0,Email,Broken Plan
DCUST009291,DSC005,2022-07-23,Purchased Debt,158.66,Low,659,365+,35-44,London,0,SMS,No Engagement
DCUST009292,DSC004,2022-08-30,Early Arrears,92.73,Low,72,31-90,18-24,London,0,Email,No Engagement
DCUST009293,DSC001,2022-09-25,Late Arrears,70.67,Low,202,181-365,55+,South East,0,SMS,Open
DCUST009294,DSC007,2022-12-09,Purchased Debt,2258.85,High,231,181-365,45-54,North East,0,SMS,No Engagement
DCUST009295,DSC002,2023-04-05,Early Arrears,141.59,Low,53,31-90,45-54,South East,0,SMS,No Engagement
DCUST009296,DSC009,2022-11-24,Recoveries,1579.34,High,869,365+,35-44,London,1,SMS,No Engagement
DCUST009297,DSC004,2022-10-16,Late Arrears,820.38,Medium,34,31-90,18-24,London,0,Email,No Engagement
DCUST009298,DSC001,2022-10-04,Early Arrears,665.56,Medium,15,0-30,35-44,Northern Ireland,0,SMS,No Engagement
DCUST009299,DSC001,2022-10-28,Early Arrears,84.41,Low,26,0-30,25-34,South East,0,SMS,No Engagement
DCUST009300,DSC010,2023-05-18,Early Arrears,247.7,Low,18,0-30,35-44,South East,0,SMS,Paid
DCUST009301,DSC002,2023-04-19,Purchased Debt,82.97,Low,190,181-365,35-44,London,0,SMS,No Engagement
DCUST009302,DSC001,2023-04-15,Recoveries,715.49,Medium,214,181-365,25-34,West Midlands,0,SMS,Open
DCUST009303,DSC007,2022-06-13,Early Arrears,973.63,Medium,40,31-90,25-34,West Midlands,0,Email,No Engagement
DCUST009304,DSC008,2022-12-07,Recoveries,430.15,Medium,113,91-180,45-54,South West,0,Letter,No Engagement
DCUST009305,DSC001,2022-10-13,Legal Collections,3596.12,Very High,436,365+,18-24,Scotland,1,SMS,Open
DCUST009306,DSC005,2022-10-06,Recoveries,114.54,Low,297,181-365,25-34,South East,0,SMS,Open
DCUST009307,DSC004,2022-07-16,Early Arrears,834.94,Medium,33,31-90,55+,North East,0,Email,No Engagement
DCUST009308,DSC002,2022-07-15,Late Arrears,130.09,Low,83,31-90,35-44,South East,0,SMS,Paid
DCUST009309,DSC004,2023-01-25,Late Arrears,87.22,Low,53,31-90,35-44,North West,0,Letter,No Engagement
DCUST009310,DSC002,2023-03-04,Late Arrears,121.31,Low,78,31-90,25-34,South West,0,Email,No Engagement
DCUST009311,DSC009,2022-09-20,Early Arrears,85.06,Low,9,0-30,45-54,London,0,SMS,Open
DCUST009312,DSC007,2022-08-18,Late Arrears,304.36,Medium,78,31-90,18-24,Wales,0,SMS,Paid
DCUST009313,DSC005,2022-08-15,Legal Collections,4923.48,Very High,272,181-365,25-34,Northern Ireland,0,Email,No Engagement
DCUST009314,DSC002,2022-11-12,Recoveries,998.52,Medium,355,181-365,45-54,London,0,Email,No Engagement
DCUST009315,DSC001,2022-08-07,Late Arrears,579.64,Medium,306,181-365,25-34,Yorkshire,0,Email,No Engagement
DCUST009316,DSC005,2022-11-25,Early Arrears,91.84,Low,20,0-30,Unknown,South West,0,SMS,Open
DCUST009317,DSC001,2022-10-05,Recoveries,1979.84,High,796,365+,55+,Northern Ireland,0,SMS,No Engagement
DCUST009318,DSC002,2023-01-22,Late Arrears,196.93,Low,177,91-180,45-54,North West,0,SMS,Open
DCUST009319,DSC006,2022-10-01,Early Arrears,1522.2,High,5,0-30,25-34,South West,0,Email,Open
DCUST009320,DSC008,2022-09-14,Late Arrears,60.29,Low,252,181-365,45-54,South East,0,Email,Paid
DCUST009321,DSC009,2022-09-01,Legal Collections,989.03,Medium,267,181-365,25-34,Scotland,0,Email,No Engagement
DCUST009322,DSC005,2022-10-25,Purchased Debt,971.81,Medium,774,365+,18-24,North East,0,SMS,Open
DCUST009323,DSC008,2023-01-17,Recoveries,2156.94,High,133,91-180,25-34,London,0,SMS,No Engagement
DCUST009324,DSC006,2022-11-21,Late Arrears,437.55,Medium,210,181-365,55+,North East,0,SMS,Plan Active
DCUST009325,DSC005,2023-05-28,Recoveries,789.65,Medium,174,91-180,18-24,South West,0,SMS,Broken Plan
DCUST009326,DSC002,2023-03-24,Late Arrears,96.03,Low,103,91-180,25-34,East Midlands,0,Letter,No Engagement
DCUST009327,DSC002,2022-09-12,Late Arrears,996.99,Medium,104,91-180,25-34,Wales,0,Letter,Paid
DCUST009328,DSC004,2023-03-20,Late Arrears,629.66,Medium,109,91-180,35-44,London,0,SMS,Plan Active
DCUST009329,DSC001,2022-10-27,Early Arrears,1038.31,High,32,31-90,35-44,London,0,SMS,Open
DCUST009330,DSC001,2023-04-03,Purchased Debt,2147.35,High,173,91-180,35-44,Yorkshire,0,SMS,No Engagement
DCUST009331,DSC005,2022-10-22,Recoveries,4931.53,Very High,895,365+,35-44,Yorkshire,0,SMS,No Engagement
DCUST009332,DSC009,2022-09-22,Legal Collections,556.11,Medium,813,365+,35-44,London,0,SMS,Open
DCUST009333,DSC008,2023-02-07,Recoveries,615.77,Medium,129,91-180,25-34,Scotland,0,SMS,No Engagement
DCUST009334,DSC009,2022-08-13,Purchased Debt,138.77,Low,349,181-365,18-24,London,0,SMS,No Engagement
DCUST009335,DSC005,2023-04-17,Purchased Debt,691.86,Medium,405,365+,18-24,Scotland,0,SMS,Open
DCUST009336,DSC001,2022-12-03,Early Arrears,528.78,Medium,46,31-90,55+,West Midlands,0,Email,Open
DCUST009337,DSC008,2022-10-16,Late Arrears,217.22,Low,166,91-180,35-44,South West,1,SMS,No Engagement
DCUST009338,DSC001,2023-03-02,Purchased Debt,454.42,Medium,490,365+,55+,Scotland,0,SMS,No Engagement
DCUST009339,DSC007,2023-03-27,Late Arrears,217.36,Low,84,31-90,25-34,East Midlands,0,SMS,No Engagement
DCUST009340,DSC009,2023-02-25,Recoveries,960.15,Medium,199,181-365,55+,Yorkshire,0,Email,No Engagement
DCUST009341,DSC001,2022-07-24,Early Arrears,903.67,Medium,22,0-30,35-44,South West,0,SMS,Plan Active
DCUST009342,DSC001,2022-11-08,Late Arrears,220.13,Low,159,91-180,25-34,West Midlands,0,Email,Paid
DCUST009343,DSC005,2022-12-09,Late Arrears,593.8,Medium,89,31-90,55+,North East,0,SMS,Open
DCUST009344,DSC003,2022-07-29,Early Arrears,148.54,Low,85,31-90,45-54,Northern Ireland,1,SMS,No Engagement
DCUST009345,DSC001,2023-01-20,Late Arrears,75.64,Low,53,31-90,25-34,Yorkshire,1,SMS,No Engagement
DCUST009346,DSC001,2023-01-09,Legal Collections,708.68,Medium,252,181-365,45-54,Yorkshire,0,SMS,No Engagement
DCUST009347,DSC010,2022-09-11,Recoveries,7913.39,Very High,157,91-180,35-44,North West,0,Letter,No Engagement
