payment_id,customer_id,client_id,payment_date,payment_amount,payment_method,payment_type,payment_status,days_to_payment
PAY0002063,DCUST008789,DSC001,2022-11-30,31.71,,Plan Instalment,Failed,32
PAY0002064,DCUST008799,DSC002,2023-03-14,31.28,Card,Plan Instalment,Failed,3
PAY0002065,DCUST008809,DSC010,2022-07-18,51.8,Direct Debit,Plan Instalment,Successful,1
PAY0002066,DCUST008809,DSC010,2022-08-18,51.51,Direct Debit,Plan Instalment,Successful,32
PAY0002067,DCUST008809,DSC010,2022-09-18,52.38,Open Banking,Plan Instalment,Successful,63
PAY0002068,DCUST008812,DSC002,2023-03-10,181.79,Direct Debit,Plan Instalment,Successful,11
PAY0002069,DCUST008825,DSC001,2023-05-17,45.72,Direct Debit,Plan Instalment,Successful,0
PAY0002070,DCUST008825,DSC001,2023-06-17,49.44,Direct Debit,Plan Instalment,Successful,31
PAY0002071,DCUST008836,DSC001,2022-12-26,429.39,Card,One-off,Successful,1
PAY0002072,DCUST008839,DSC001,2023-02-18,20.74,Direct Debit,Plan Instalment,Successful,1
PAY0002073,DCUST008840,DSC002,2022-09-15,101.9,Direct Debit,Plan Instalment,Successful,2
PAY0002074,DCUST008840,DSC002,2022-10-15,103.25,Direct Debit,Plan Instalment,Successful,32
PAY0002075,DCUST008840,DSC002,2022-11-15,103.02,Direct Debit,Plan Instalment,Successful,63
PAY0002076,DCUST008840,DSC002,2022-12-15,108.26,Card,Plan Instalment,Successful,93
PAY0002077,DCUST008840,DSC002,2023-01-15,106.57,Direct Debit,Plan Instalment,Successful,124
PAY0002078,DCUST008847,DSC001,2023-02-23,87.09,Card,One-off,Successful,13
PAY0002079,DCUST008857,DSC007,2022-11-19,116.33,Open Banking,One-off,Successful,2
PAY0002080,DCUST008859,DSC004,2023-02-26,130.22,Open Banking,One-off,Successful,0
PAY0002081,DCUST008873,DSC004,2022-10-19,83.48,Open Banking,Plan Instalment,Successful,0
PAY0002082,DCUST008873,DSC004,2022-11-19,82.8,Direct Debit,Plan Instalment,Successful,31
PAY0002083,DCUST008875,DSC004,2023-02-04,21.97,Direct Debit,Plan Instalment,Successful,1
PAY0002084,DCUST008875,DSC004,2023-03-04,22.67,Direct Debit,Plan Instalment,Successful,29
PAY0002085,DCUST008875,DSC004,2023-04-04,21.9,Card,Plan Instalment,Successful,60
PAY0002086,DCUST008876,DSC009,2022-11-20,244.51,Direct Debit,Plan Instalment,Reversed,2
PAY0002087,DCUST008887,DSC001,2023-01-28,198.36,Card,One-off,Successful,6
PAY0002088,DCUST008888,DSC001,2022-11-22,136.7,Direct Debit,One-off,Failed,4
PAY0002089,DCUST008894,DSC004,2022-12-01,239.89,Open Banking,One-off,Failed,2
PAY0002090,DCUST008895,DSC008,2022-11-06,84.09,Card,Plan Instalment,Successful,4
PAY0002091,DCUST008895,DSC008,2022-12-06,83.79,Card,Plan Instalment,Successful,34
PAY0002092,DCUST008899,DSC007,2022-11-11,151.53,Direct Debit,Plan Instalment,Successful,7
PAY0002093,DCUST008899,DSC007,2022-12-11,152.18,Open Banking,Plan Instalment,Successful,37
PAY0002094,DCUST008900,DSC002,2023-05-29,51.71,Open Banking,Plan Instalment,Successful,-1
PAY0002095,DCUST008905,DSC003,2022-10-12,116.23,Card,One-off,Successful,13
PAY0002096,DCUST008909,DSC007,2022-11-10,63.92,Card,One-off,Failed,12
PAY0002097,DCUST008913,DSC005,2023-04-28,464.11,Open Banking,One-off,Successful,12
PAY0002098,DCUST008918,DSC005,2022-06-28,278.68,Card,One-off,Successful,12
PAY0002099,DCUST008921,DSC006,2022-07-10,163.43,Direct Debit,One-off,Successful,1
PAY0002100,DCUST008927,DSC005,2022-07-16,185.01,Card,One-off,Successful,16
PAY0002101,DCUST008932,DSC001,2023-01-23,66.45,Card,One-off,Successful,2
PAY0002102,DCUST008944,DSC001,2023-05-29,97.19,Card,Plan Instalment,Successful,3
PAY0002103,DCUST008944,DSC001,2023-06-29,100.18,Direct Debit,Plan Instalment,Successful,34
PAY0002104,DCUST008950,DSC002,2023-04-08,127.4,Card,One-off,Successful,2
PAY0002105,DCUST008955,DSC008,2023-01-18,155.31,Direct Debit,One-off,Successful,13
PAY0002106,DCUST008961,DSC006,2023-05-06,111.86,Direct Debit,Plan Instalment,Successful,11
PAY0002107,DCUST008961,DSC006,2023-06-06,111.18,Direct Debit,Plan Instalment,Successful,42
PAY0002108,DCUST008961,DSC006,2023-07-06,112.11,Card,Plan Instalment,Successful,72
PAY0002109,DCUST008968,DSC003,2023-03-15,78.56,Card,One-off,Failed,1
PAY0002110,DCUST009001,DSC001,2022-11-10,74.21,Direct Debit,One-off,Successful,3
PAY0002111,DCUST009008,DSC001,2022-10-02,90.79,Open Banking,Plan Instalment,Successful,1
PAY0002112,DCUST009008,DSC001,2022-11-02,85.78,Direct Debit,Plan Instalment,Successful,32
PAY0002113,DCUST009008,DSC001,2022-12-02,93.73,,Plan Instalment,Failed,62
PAY0002114,DCUST009008,DSC001,2023-01-02,88.95,Card,Plan Instalment,Successful,93
PAY0002115,DCUST009014,DSC001,2022-10-12,165.13,Card,One-off,Failed,11
PAY0002116,DCUST009019,DSC001,2023-05-14,408.47,Open Banking,One-off,Successful,10
PAY0002117,DCUST009020,DSC005,2023-05-31,32.15,Card,Plan Instalment,Successful,1
PAY0002118,DCUST009020,DSC005,2023-06-30,32.57,Card,Plan Instalment,Successful,31
PAY0002119,DCUST009021,DSC010,2022-09-12,127.46,Card,Plan Instalment,Successful,0
PAY0002120,DCUST009027,DSC002,2022-06-16,86.12,Open Banking,Plan Instalment,Successful,10
PAY0002121,DCUST009027,DSC002,2022-07-16,93.48,Direct Debit,Plan Instalment,Successful,40
PAY0002122,DCUST009027,DSC002,2022-08-16,89.01,Open Banking,Plan Instalment,Successful,71
PAY0002123,DCUST009036,DSC001,2022-09-16,128.44,Card,One-off,Successful,16
PAY0002124,DCUST009042,DSC001,2023-04-22,54.01,Open Banking,Plan Instalment,Successful,24
PAY0002125,DCUST009042,DSC001,2023-05-22,53.77,Open Banking,Plan Instalment,Successful,54
PAY0002126,DCUST009042,DSC001,2023-06-22,51.79,Direct Debit,Plan Instalment,Successful,85
PAY0002127,DCUST009045,DSC009,2022-11-20,167.15,Direct Debit,One-off,Reversed,2
PAY0002128,DCUST009057,DSC004,2022-06-26,138.55,Direct Debit,Plan Instalment,Failed,1
PAY0002129,DCUST009057,DSC004,2022-07-26,142.64,Direct Debit,Plan Instalment,Successful,31
PAY0002130,DCUST009059,DSC005,2023-05-17,90.38,Card,One-off,Failed,9
PAY0002131,DCUST009067,DSC005,2023-03-18,147.97,Open Banking,Plan Instalment,Successful,1
PAY0002132,DCUST009067,DSC005,2023-04-18,143.51,Direct Debit,Plan Instalment,Successful,32
PAY0002133,DCUST009067,DSC005,2023-05-18,149.16,Open Banking,Plan Instalment,Successful,62
PAY0002134,DCUST009067,DSC005,2023-06-18,143.75,Open Banking,Plan Instalment,Successful,93
PAY0002135,DCUST009068,DSC005,2022-12-06,148.49,Direct Debit,Plan Instalment,Successful,9
PAY0002136,DCUST009068,DSC005,2023-01-06,156.5,Open Banking,Plan Instalment,Successful,40
PAY0002137,DCUST009068,DSC005,2023-02-06,149.83,Open Banking,Plan Instalment,Successful,71
PAY0002138,DCUST009095,DSC005,2022-12-06,42.26,Direct Debit,Plan Instalment,Successful,2
PAY0002139,DCUST009095,DSC005,2023-01-06,44.97,Card,Plan Instalment,Successful,33
PAY0002140,DCUST009095,DSC005,2023-02-06,41.78,Open Banking,Plan Instalment,Successful,64
PAY0002141,DCUST009103,DSC001,2023-04-16,37.75,Card,One-off,Successful,2
PAY0002142,DCUST009114,DSC010,2022-10-26,49.84,Open Banking,One-off,Successful,9
PAY0002143,DCUST009127,DSC002,2023-01-22,61.28,Direct Debit,Plan Instalment,Successful,10
PAY0002144,DCUST009136,DSC005,2023-01-19,64.91,Direct Debit,Plan Instalment,Successful,1
PAY0002145,DCUST009136,DSC005,2023-02-19,65.45,Direct Debit,Plan Instalment,Successful,32
PAY0002146,DCUST009136,DSC005,2023-03-19,66.43,Direct Debit,Plan Instalment,Successful,60
PAY0002147,DCUST009136,DSC005,2023-04-19,66.82,Open Banking,Plan Instalment,Failed,91
PAY0002148,DCUST009136,DSC005,2023-05-19,66.83,Open Banking,Plan Instalment,Successful,121
PAY0002149,DCUST009136,DSC005,2023-06-19,66.33,Card,Plan Instalment,Successful,152
PAY0002150,DCUST009138,DSC010,2023-05-02,289.41,Direct Debit,Plan Instalment,Successful,19
PAY0002151,DCUST009138,DSC010,2023-06-02,289.14,Card,Plan Instalment,Successful,50
PAY0002152,DCUST009138,DSC010,2023-07-02,268.44,Card,Plan Instalment,Successful,80
PAY0002153,DCUST009154,DSC001,2023-01-21,1069.69,Card,One-off,Failed,13
PAY0002154,DCUST009155,DSC001,2023-04-03,48.81,Direct Debit,Plan Instalment,Successful,2
PAY0002155,DCUST009161,DSC001,2023-03-02,48.62,Direct Debit,Plan Instalment,Successful,3
PAY0002156,DCUST009161,DSC001,2023-04-02,52.23,Direct Debit,Plan Instalment,Successful,34
PAY0002157,DCUST009161,DSC001,2023-05-02,51.53,Card,Plan Instalment,Successful,64
PAY0002158,DCUST009167,DSC004,2023-05-19,116.14,Card,One-off,Successful,13
PAY0002159,DCUST009171,DSC008,2023-01-25,43.86,Card,One-off,Successful,2
PAY0002160,DCUST009172,DSC004,2022-07-10,451.79,Card,One-off,Successful,31
PAY0002161,DCUST009176,DSC003,2022-12-13,229.86,Open Banking,Plan Instalment,Successful,13
PAY0002162,DCUST009176,DSC003,2023-01-13,249.15,Open Banking,Plan Instalment,Reversed,44
PAY0002163,DCUST009176,DSC003,2023-02-13,244.32,Direct Debit,Plan Instalment,Successful,75
PAY0002164,DCUST009179,DSC001,2022-07-22,113.63,Card,Plan Instalment,Successful,3
PAY0002165,DCUST009189,DSC008,2022-09-22,305.22,Card,One-off,Successful,21
PAY0002166,DCUST009194,DSC005,2023-03-14,837.03,Card,One-off,Successful,8
PAY0002167,DCUST009202,DSC004,2023-04-11,185.31,Open Banking,One-off,Successful,24
PAY0002168,DCUST009212,DSC003,2022-09-20,826.05,Card,One-off,Successful,1
PAY0002169,DCUST009219,DSC010,2023-03-29,201.45,Direct Debit,Plan Instalment,Successful,1
PAY0002170,DCUST009219,DSC010,2023-04-29,194.65,Card,Plan Instalment,Successful,32
PAY0002171,DCUST009224,DSC001,2022-09-10,83.88,Card,One-off,Successful,2
PAY0002172,DCUST009230,DSC001,2022-10-31,16.64,Direct Debit,Plan Instalment,Successful,13
PAY0002173,DCUST009230,DSC001,2022-11-30,16.97,Direct Debit,Plan Instalment,Failed,43
PAY0002174,DCUST009236,DSC002,2023-03-16,72.32,Direct Debit,Plan Instalment,Successful,3
PAY0002175,DCUST009238,DSC005,2023-05-10,43.71,Card,Plan Instalment,Successful,2
PAY0002176,DCUST009269,DSC001,2022-08-06,106.48,Open Banking,Plan Instalment,Failed,3
PAY0002177,DCUST009269,DSC001,2022-09-06,104.67,Direct Debit,Plan Instalment,Successful,34
PAY0002178,DCUST009273,DSC003,2023-02-08,156.5,Direct Debit,One-off,Successful,0
PAY0002179,DCUST009278,DSC004,2022-09-06,79.76,Open Banking,Plan Instalment,Successful,8
PAY0002180,DCUST009278,DSC004,2022-10-06,80.36,Open Banking,Plan Instalment,Successful,38
PAY0002181,DCUST009278,DSC004,2022-11-06,82.74,Direct Debit,Plan Instalment,Successful,69
PAY0002182,DCUST009278,DSC004,2022-12-06,82.15,Card,Plan Instalment,Successful,99
PAY0002183,DCUST009286,DSC001,2022-08-23,520.97,Card,One-off,Failed,7
PAY0002184,DCUST009289,DSC003,2023-05-09,124.7,Card,Plan Instalment,Successful,1
PAY0002185,DCUST009289,DSC003,2023-06-09,125.52,Direct Debit,Plan Instalment,Successful,32
PAY0002186,DCUST009290,DSC001,2023-05-20,77.73,Direct Debit,Plan Instalment,Successful,25
PAY0002187,DCUST009290,DSC001,2023-06-20,77.8,Card,Plan Instalment,Successful,56
PAY0002188,DCUST009300,DSC010,2023-05-20,206.55,Card,One-off,Successful,2
PAY0002189,DCUST009308,DSC002,2022-07-27,110.33,Card,One-off,Successful,12
PAY0002190,DCUST009312,DSC007,2022-08-19,174.82,Open Banking,One-off,Successful,1
PAY0002191,DCUST009320,DSC008,2022-09-14,47.55,Open Banking,One-off,Successful,0
PAY0002192,DCUST009324,DSC006,2022-11-23,103.1,Card,Plan Instalment,Successful,2
PAY0002193,DCUST009324,DSC006,2022-12-23,96.46,Open Banking,Plan Instalment,Successful,32
PAY0002194,DCUST009324,DSC006,2023-01-23,95.07,Open Banking,Plan Instalment,Successful,63
PAY0002195,DCUST009324,DSC006,2023-02-23,99.0,Direct Debit,Plan Instalment,Successful,94
PAY0002196,DCUST009325,DSC005,2023-05-29,111.94,Direct Debit,Plan Instalment,Successful,1
PAY0002197,DCUST009327,DSC002,2022-09-24,393.64,Open Banking,One-off,Successful,12
PAY0002198,DCUST009328,DSC004,2023-03-23,90.84,Direct Debit,Plan Instalment,Successful,3
PAY0002199,DCUST009328,DSC004,2023-04-23,84.1,Direct Debit,Plan Instalment,Successful,34
PAY0002200,DCUST009328,DSC004,2023-05-23,83.03,Direct Debit,Plan Instalment,Successful,64
PAY0002201,DCUST009328,DSC004,2023-06-23,90.06,Direct Debit,Plan Instalment,Successful,95
PAY0002202,DCUST009341,DSC001,2022-07-26,263.52,Card,Plan Instalment,Failed,2
PAY0002203,DCUST009341,DSC001,2022-08-26,252.75,Card,Plan Instalment,Successful,33
PAY0002204,DCUST009342,DSC001,2022-11-20,203.59,Open Banking,One-off,Successful,12
PAY0002205,DCUST009350,DSC004,2022-11-10,127.08,Direct Debit,Plan Instalment,Successful,4
PAY0002206,DCUST009350,DSC004,2022-12-10,125.85,Direct Debit,Plan Instalment,Reversed,34
PAY0002207,DCUST009350,DSC004,2023-01-10,132.71,Open Banking,Plan Instalment,Successful,65
PAY0002208,DCUST009353,DSC002,2022-08-13,134.84,Card,One-off,Successful,3
PAY0002209,DCUST009366,DSC002,2023-04-09,102.47,Card,Plan Instalment,Failed,1
PAY0002210,DCUST009366,DSC002,2023-05-09,100.39,Open Banking,Plan Instalment,Successful,31
PAY0002211,DCUST009376,DSC005,2023-05-19,425.2,Card,One-off,Successful,2
PAY0002212,DCUST009384,DSC001,2023-05-31,68.14,Direct Debit,Plan Instalment,Successful,22
PAY0002213,DCUST009384,DSC001,2023-06-30,69.57,Card,Plan Instalment,Successful,52
PAY0002214,DCUST009385,DSC010,2022-07-18,315.5,Card,One-off,Successful,12
PAY0002215,DCUST009394,DSC005,2022-08-18,156.4,Card,Plan Instalment,Successful,9
PAY0002216,DCUST009394,DSC005,2022-09-18,153.32,Open Banking,Plan Instalment,Successful,40
PAY0002217,DCUST009394,DSC005,2022-10-18,163.49,Open Banking,Plan Instalment,Successful,70
PAY0002218,DCUST009397,DSC001,2023-02-02,278.72,Open Banking,One-off,Successful,6
PAY0002219,DCUST009410,DSC006,2022-11-25,98.6,Open Banking,Plan Instalment,Failed,3
PAY0002220,DCUST009410,DSC006,2022-12-25,106.74,Direct Debit,Plan Instalment,Failed,33
PAY0002221,DCUST009410,DSC006,2023-01-25,105.14,Direct Debit,Plan Instalment,Successful,64
PAY0002222,DCUST009410,DSC006,2023-02-25,104.51,Card,Plan Instalment,Failed,95
PAY0002223,DCUST009411,DSC001,2023-02-09,38.09,Direct Debit,Plan Instalment,Successful,8
PAY0002224,DCUST009411,DSC001,2023-03-09,38.33,Direct Debit,Plan Instalment,Successful,36
PAY0002225,DCUST009412,DSC003,2022-11-12,79.14,Direct Debit,Plan Instalment,Successful,1
PAY0002226,DCUST009412,DSC003,2022-12-12,75.09,Card,Plan Instalment,Successful,31
PAY0002227,DCUST009412,DSC003,2023-01-12,80.01,Card,Plan Instalment,Successful,62
PAY0002228,DCUST009412,DSC003,2023-02-12,74.67,Direct Debit,Plan Instalment,Successful,93
PAY0002229,DCUST009412,DSC003,2023-03-12,80.48,Open Banking,Plan Instalment,Successful,121
PAY0002230,DCUST009412,DSC003,2023-04-12,79.71,Direct Debit,Plan Instalment,Successful,152
PAY0002231,DCUST009412,DSC003,2023-05-12,80.61,Open Banking,Plan Instalment,Successful,182
PAY0002232,DCUST009412,DSC003,2023-06-12,74.82,Direct Debit,Plan Instalment,Successful,213
PAY0002233,DCUST009416,DSC003,2023-01-15,90.31,Card,One-off,Successful,2
PAY0002234,DCUST009437,DSC004,2023-03-28,145.99,Direct Debit,Plan Instalment,Failed,1
PAY0002235,DCUST009437,DSC004,2023-04-28,153.92,Open Banking,Plan Instalment,Successful,32
PAY0002236,DCUST009442,DSC010,2023-03-13,138.6,Open Banking,Plan Instalment,Successful,0
PAY0002237,DCUST009442,DSC010,2023-04-13,136.7,Direct Debit,Plan Instalment,Successful,31
PAY0002238,DCUST009442,DSC010,2023-05-13,136.85,Open Banking,Plan Instalment,Successful,61
PAY0002239,DCUST009442,DSC010,2023-06-13,129.9,Direct Debit,Plan Instalment,Successful,92
PAY0002240,DCUST009442,DSC010,2023-07-13,130.33,Card,Plan Instalment,Successful,122
PAY0002241,DCUST009447,DSC004,2023-01-27,159.92,Direct Debit,Plan Instalment,Successful,0
PAY0002242,DCUST009447,DSC004,2023-02-27,162.45,Open Banking,Plan Instalment,Successful,31
PAY0002243,DCUST009447,DSC004,2023-03-27,164.97,Open Banking,Plan Instalment,Successful,59
PAY0002244,DCUST009447,DSC004,2023-04-27,152.45,Open Banking,Plan Instalment,Successful,90
PAY0002245,DCUST009447,DSC004,2023-05-27,157.92,Direct Debit,Plan Instalment,Successful,120
PAY0002246,DCUST009447,DSC004,2023-06-27,157.42,Direct Debit,Plan Instalment,Successful,151
PAY0002247,DCUST009449,DSC003,2022-12-17,94.77,Card,Plan Instalment,Successful,3
PAY0002248,DCUST009458,DSC003,2022-06-18,170.48,Card,One-off,Successful,2
PAY0002249,DCUST009461,DSC001,2023-04-17,851.35,Card,One-off,Successful,2
PAY0002250,DCUST009462,DSC005,2022-08-29,121.1,Card,One-off,Successful,8
PAY0002251,DCUST009466,DSC009,2022-10-31,171.59,Direct Debit,Plan Instalment,Successful,1
PAY0002252,DCUST009476,DSC007,2022-12-30,149.22,Card,One-off,Successful,17
PAY0002253,DCUST009482,DSC002,2023-02-14,539.29,Card,One-off,Successful,3
PAY0002254,DCUST009484,DSC006,2022-12-11,118.32,Direct Debit,Plan Instalment,Successful,10
PAY0002255,DCUST009486,DSC005,2022-10-25,218.24,Card,One-off,Successful,2
PAY0002256,DCUST009501,DSC001,2022-06-16,281.24,Open Banking,One-off,Failed,2
PAY0002257,DCUST009502,DSC006,2022-07-09,594.83,Card,One-off,Successful,2
PAY0002258,DCUST009515,DSC001,2022-08-11,152.03,Open Banking,One-off,Successful,2
PAY0002259,DCUST009524,DSC008,2022-10-05,96.4,Card,Plan Instalment,Successful,2
PAY0002260,DCUST009524,DSC008,2022-11-05,99.4,Card,Plan Instalment,Successful,33
PAY0002261,DCUST009524,DSC008,2022-12-05,95.95,Direct Debit,Plan Instalment,Successful,63
PAY0002262,DCUST009524,DSC008,2023-01-05,101.72,Direct Debit,Plan Instalment,Successful,94
PAY0002263,DCUST009524,DSC008,2023-02-05,98.77,,Plan Instalment,Failed,125
PAY0002264,DCUST009524,DSC008,2023-03-05,94.2,Direct Debit,Plan Instalment,Successful,153
PAY0002265,DCUST009527,DSC006,2023-05-07,104.72,Open Banking,One-off,Successful,22
PAY0002266,DCUST009535,DSC002,2023-05-17,142.46,Card,One-off,Successful,4
PAY0002267,DCUST009539,DSC008,2022-10-07,157.51,Direct Debit,Plan Instalment,Successful,34
PAY0002268,DCUST009539,DSC008,2022-11-07,157.09,Open Banking,Plan Instalment,Successful,65
PAY0002269,DCUST009539,DSC008,2022-12-07,154.11,Open Banking,Plan Instalment,Successful,95
PAY0002270,DCUST009539,DSC008,2023-01-07,154.33,Direct Debit,Plan Instalment,Failed,126
PAY0002271,DCUST009540,DSC002,2023-01-02,42.14,Card,One-off,Successful,1
PAY0002272,DCUST009541,DSC010,2022-11-27,59.96,Direct Debit,Plan Instalment,Successful,2
PAY0002273,DCUST009541,DSC010,2022-12-27,64.57,Direct Debit,Plan Instalment,Successful,32
PAY0002274,DCUST009541,DSC010,2023-01-27,61.06,Direct Debit,Plan Instalment,Successful,63
PAY0002275,DCUST009546,DSC003,2023-04-16,137.45,Open Banking,Plan Instalment,Successful,0
PAY0002276,DCUST009550,DSC001,2023-04-02,177.69,Card,Plan Instalment,Successful,4
PAY0002277,DCUST009550,DSC001,2023-05-02,183.34,Open Banking,Plan Instalment,Successful,34
PAY0002278,DCUST009550,DSC001,2023-06-02,176.57,Card,Plan Instalment,Successful,65
PAY0002279,DCUST009557,DSC001,2023-01-19,207.86,Card,Plan Instalment,Successful,8
PAY0002280,DCUST009577,DSC009,2023-03-30,33.71,Open Banking,Plan Instalment,Successful,2
PAY0002281,DCUST009583,DSC001,2022-09-30,82.01,Open Banking,One-off,Successful,5
PAY0002282,DCUST009591,DSC003,2022-09-01,136.68,Card,One-off,Successful,2
PAY0002283,DCUST009594,DSC006,2023-02-21,338.31,Direct Debit,Plan Instalment,Successful,4
PAY0002284,DCUST009611,DSC010,2023-02-12,41.02,Open Banking,Plan Instalment,Failed,1
PAY0002285,DCUST009611,DSC010,2023-03-12,40.2,Open Banking,Plan Instalment,Successful,29
PAY0002286,DCUST009611,DSC010,2023-04-12,40.87,Direct Debit,Plan Instalment,Successful,60
PAY0002287,DCUST009611,DSC010,2023-05-12,37.68,Direct Debit,Plan Instalment,Successful,90
PAY0002288,DCUST009611,DSC010,2023-06-12,40.84,Card,Plan Instalment,Successful,121
PAY0002289,DCUST009611,DSC010,2023-07-12,38.26,Direct Debit,Plan Instalment,Successful,151
PAY0002290,DCUST009625,DSC008,2023-04-24,441.14,Card,One-off,Successful,2
PAY0002291,DCUST009626,DSC001,2022-11-18,56.26,Open Banking,One-off,Successful,3
PAY0002292,DCUST009631,DSC001,2023-05-17,73.19,Direct Debit,Plan Instalment,Successful,1
PAY0002293,DCUST009632,DSC001,2023-05-31,279.7,Direct Debit,Plan Instalment,Successful,7
PAY0002294,DCUST009632,DSC001,2023-06-30,299.34,Direct Debit,Plan Instalment,Successful,37
PAY0002295,DCUST009643,DSC005,2023-04-23,67.73,Card,Plan Instalment,Successful,4
PAY0002296,DCUST009643,DSC005,2023-05-23,61.56,Card,Plan Instalment,Successful,34
PAY0002297,DCUST009643,DSC005,2023-06-23,67.16,Card,Plan Instalment,Successful,65
PAY0002298,DCUST009645,DSC008,2023-02-24,203.24,Direct Debit,Plan Instalment,Failed,2
PAY0002299,DCUST009645,DSC008,2023-03-24,219.78,Direct Debit,Plan Instalment,Successful,30
PAY0002300,DCUST009648,DSC003,2022-08-26,47.88,Card,Plan Instalment,Failed,1
PAY0002301,DCUST009648,DSC003,2022-09-26,51.88,Direct Debit,Plan Instalment,Successful,32
PAY0002302,DCUST009648,DSC003,2022-10-26,49.79,Card,Plan Instalment,Successful,62
PAY0002303,DCUST009648,DSC003,2022-11-26,50.28,Direct Debit,Plan Instalment,Successful,93
PAY0002304,DCUST009677,DSC004,2022-09-24,35.65,Open Banking,Plan Instalment,Failed,6
PAY0002305,DCUST009677,DSC004,2022-10-24,37.34,Open Banking,Plan Instalment,Successful,36
