communication_id,customer_id,client_id,sent_date,channel,message_type,ab_test_group,message_tone,delivered_flag,opened_or_clicked_flag,days_after_upload
COMM0018990,DCUST009865,DSC002,2023-05-20,SMS,Reminder 1,Not Applicable,Supportive,1,1,11
COMM0018991,DCUST009866,DSC005,2023-03-23,SMS,Initial Invite,Not Applicable,Supportive,1,0,2
COMM0018992,DCUST009866,DSC005,2023-04-01,Email,Reminder 1,Not Applicable,Informational,1,0,11
COMM0018993,DCUST009867,DSC004,2022-12-29,SMS,Initial Invite,Not Applicable,Supportive,1,0,0
COMM0018994,DCUST009867,DSC004,2023-01-11,Email,Reminder 1,Not Applicable,Supportive,1,0,13
COMM0018995,DCUST009868,DSC002,2023-05-01,SMS,Initial Invite,Not Applicable,Informational,1,1,1
COMM0018996,DCUST009868,DSC002,2023-05-10,SMS,Reminder 1,Not Applicable,Supportive,1,1,10
COMM0018997,DCUST009869,DSC002,2023-05-30,Email,Initial Invite,Not Applicable,Supportive,1,0,1
COMM0018998,DCUST009869,DSC002,2023-05-29,SMS,Reminder 1,Not Applicable,Supportive,1,0,0
COMM0018999,DCUST009869,DSC002,2023-05-27,Email,Reminder 2,Not Applicable,Informational,1,0,-2
COMM0019000,DCUST009870,DSC003,2022-07-26,SMS,Initial Invite,Not Applicable,Informational,1,0,1
COMM0019001,DCUST009871,DSC002,2023-03-19,SMS,Initial Invite,Control,Direct,1,0,1
COMM0019002,DCUST009871,DSC002,2023-03-24,SMS,Reminder 1,Control,Direct,1,0,6
COMM0019003,DCUST009872,DSC008,2022-07-17,SMS,Initial Invite,Not Applicable,Informational,1,1,0
COMM0019004,DCUST009873,DSC007,2022-06-03,SMS,Initial Invite,Not Applicable,Supportive,1,0,1
COMM0019005,DCUST009873,DSC007,2022-06-13,Email,Reminder 1,Not Applicable,Supportive,1,0,11
COMM0019006,DCUST009873,DSC007,2022-06-12,Email,Reminder 2,Not Applicable,Supportive,1,1,10
COMM0019007,DCUST009874,DSC001,2023-01-09,SMS,Initial Invite,Control,Direct,1,0,2
COMM0019008,DCUST009875,DSC001,2022-10-07,SMS,Initial Invite,Not Applicable,Direct,1,0,2
COMM0019009,DCUST009875,DSC001,2022-10-16,SMS,Reminder 1,Not Applicable,Supportive,1,1,11
COMM0019010,DCUST009875,DSC001,2022-10-18,Email,Reminder 2,Not Applicable,Supportive,1,1,13
COMM0019011,DCUST009876,DSC001,2023-05-27,SMS,Initial Invite,Not Applicable,Supportive,1,1,1
COMM0019012,DCUST009876,DSC001,2023-05-28,Email,Reminder 1,Not Applicable,Informational,1,0,2
COMM0019013,DCUST009877,DSC004,2022-12-25,SMS,Initial Invite,Not Applicable,Direct,1,0,0
COMM0019014,DCUST009878,DSC003,2023-03-22,SMS,Initial Invite,Not Applicable,Supportive,1,0,2
COMM0019015,DCUST009878,DSC003,2023-03-27,SMS,Reminder 1,Not Applicable,Informational,1,0,7
COMM0019016,DCUST009879,DSC001,2022-07-27,SMS,Initial Invite,Not Applicable,Direct,1,1,1
COMM0019017,DCUST009879,DSC001,2022-08-05,Letter,Reminder 1,Not Applicable,Informational,1,0,10
COMM0019018,DCUST009880,DSC001,2023-02-10,SMS,Initial Invite,Variant,Supportive,1,1,1
COMM0019019,DCUST009881,DSC007,2022-11-20,Email,Initial Invite,Not Applicable,Informational,1,0,2
COMM0019020,DCUST009881,DSC007,2022-12-01,Email,Reminder 1,Not Applicable,Direct,1,1,13
COMM0019021,DCUST009882,DSC001,2023-02-24,Letter,Initial Invite,Not Applicable,Informational,1,0,0
COMM0019022,DCUST009882,DSC001,2023-03-04,SMS,Reminder 1,Not Applicable,Direct,1,0,8
COMM0019023,DCUST009883,DSC008,2022-07-10,SMS,Initial Invite,Not Applicable,Supportive,1,0,1
COMM0019024,DCUST009884,DSC006,2022-10-20,SMS,Initial Invite,Not Applicable,Informational,1,0,1
COMM0019025,DCUST009884,DSC006,2022-10-26,SMS,Reminder 1,Not Applicable,Supportive,1,0,7
COMM0019026,DCUST009884,DSC006,2022-10-31,Letter,Reminder 2,Not Applicable,Informational,1,0,12
COMM0019027,DCUST009885,DSC005,2023-01-17,Email,Initial Invite,Not Applicable,Direct,1,0,0
COMM0019028,DCUST009885,DSC005,2023-01-30,SMS,Reminder 1,Variant,Supportive,1,0,13
COMM0019029,DCUST009886,DSC007,2022-08-11,SMS,Initial Invite,Not Applicable,Direct,1,1,0
COMM0019030,DCUST009887,DSC004,2023-02-13,SMS,Initial Invite,Variant,Supportive,1,0,1
COMM0019031,DCUST009888,DSC003,2023-04-14,SMS,Initial Invite,Not Applicable,Supportive,0,0,0
COMM0019032,DCUST009889,DSC001,2023-04-12,SMS,Initial Invite,Not Applicable,Supportive,1,0,0
COMM0019033,DCUST009890,DSC001,2022-07-31,SMS,Initial Invite,Not Applicable,Supportive,1,0,0
COMM0019034,DCUST009891,DSC008,2023-02-12,Letter,Initial Invite,Not Applicable,Informational,1,0,0
COMM0019035,DCUST009892,DSC008,2023-05-08,Email,Initial Invite,Not Applicable,Supportive,0,0,2
COMM0019036,DCUST009892,DSC008,2023-05-16,SMS,Reminder 1,Not Applicable,Supportive,1,0,10
COMM0019037,DCUST009893,DSC001,2023-03-22,SMS,Initial Invite,Control,Direct,1,1,1
COMM0019038,DCUST009894,DSC010,2022-08-29,SMS,Initial Invite,Not Applicable,Direct,1,0,1
COMM0019039,DCUST009894,DSC010,2022-09-08,SMS,Reminder 1,Not Applicable,Informational,1,1,11
COMM0019040,DCUST009895,DSC001,2023-01-14,Email,Initial Invite,Not Applicable,Direct,1,0,2
COMM0019041,DCUST009896,DSC002,2022-11-09,SMS,Initial Invite,Not Applicable,Direct,1,0,2
COMM0019042,DCUST009896,DSC002,2022-11-13,SMS,Reminder 1,Not Applicable,Supportive,1,0,6
COMM0019043,DCUST009896,DSC002,2022-12-01,Letter,Reminder 2,Not Applicable,Informational,1,1,24
COMM0019044,DCUST009897,DSC003,2023-05-15,SMS,Initial Invite,Not Applicable,Informational,1,0,1
COMM0019045,DCUST009897,DSC003,2023-05-24,Email,Reminder 1,Not Applicable,Supportive,1,0,10
COMM0019046,DCUST009898,DSC001,2022-10-31,Email,Initial Invite,Not Applicable,Supportive,1,0,2
COMM0019047,DCUST009898,DSC001,2022-11-06,Letter,Reminder 1,Not Applicable,Informational,1,0,8
COMM0019048,DCUST009898,DSC001,2022-11-09,SMS,Reminder 2,Not Applicable,Direct,1,0,11
COMM0019049,DCUST009899,DSC002,2022-09-13,SMS,Initial Invite,Not Applicable,Direct,1,0,1
COMM0019050,DCUST009900,DSC005,2022-08-14,Email,Initial Invite,Not Applicable,Informational,1,1,2
COMM0019051,DCUST009900,DSC005,2022-08-20,Letter,Reminder 1,Not Applicable,Informational,1,0,8
COMM0019052,DCUST009901,DSC003,2022-11-15,Letter,Initial Invite,Not Applicable,Informational,1,0,2
COMM0019053,DCUST009901,DSC003,2022-11-19,SMS,Reminder 1,Not Applicable,Direct,1,1,6
COMM0019054,DCUST009901,DSC003,2022-12-01,SMS,Reminder 2,Not Applicable,Direct,1,0,18
COMM0019055,DCUST009902,DSC005,2023-01-27,Email,Initial Invite,Not Applicable,Supportive,0,0,2
COMM0019056,DCUST009903,DSC001,2022-11-10,SMS,Initial Invite,Not Applicable,Direct,1,0,1
COMM0019057,DCUST009903,DSC001,2022-11-13,SMS,Reminder 1,Not Applicable,Direct,1,0,4
COMM0019058,DCUST009903,DSC001,2022-11-28,SMS,Reminder 2,Not Applicable,Direct,1,0,19
COMM0019059,DCUST009904,DSC008,2022-07-09,SMS,Initial Invite,Not Applicable,Direct,1,0,0
COMM0019060,DCUST009905,DSC009,2023-03-21,SMS,Initial Invite,Variant,Supportive,1,0,2
COMM0019061,DCUST009905,DSC009,2023-04-01,SMS,Reminder 1,Not Applicable,Direct,1,0,13
COMM0019062,DCUST009906,DSC002,2022-08-07,SMS,Initial Invite,Not Applicable,Direct,1,1,1
COMM0019063,DCUST009906,DSC002,2022-08-17,SMS,Reminder 1,Not Applicable,Supportive,1,0,11
COMM0019064,DCUST009907,DSC002,2022-07-09,SMS,Initial Invite,Not Applicable,Supportive,1,0,1
COMM0019065,DCUST009907,DSC002,2022-07-21,SMS,Reminder 1,Not Applicable,Supportive,1,0,13
COMM0019066,DCUST009908,DSC002,2022-09-19,Letter,Initial Invite,Not Applicable,Informational,1,0,2
COMM0019067,DCUST009909,DSC005,2023-05-23,SMS,Initial Invite,Not Applicable,Direct,1,0,2
COMM0019068,DCUST009909,DSC005,2023-05-28,SMS,Reminder 1,Not Applicable,Supportive,1,0,7
COMM0019069,DCUST009909,DSC005,2023-05-29,Email,Reminder 2,Not Applicable,Supportive,1,0,8
COMM0019070,DCUST009910,DSC003,2023-02-22,Email,Initial Invite,Not Applicable,Informational,1,1,0
COMM0019071,DCUST009911,DSC006,2023-01-06,Email,Initial Invite,Not Applicable,Supportive,1,0,0
COMM0019072,DCUST009911,DSC006,2023-01-13,SMS,Reminder 1,Control,Direct,0,0,7
COMM0019073,DCUST009912,DSC006,2022-09-21,SMS,Initial Invite,Not Applicable,Informational,1,1,0
COMM0019074,DCUST009912,DSC006,2022-10-05,SMS,Reminder 1,Not Applicable,Direct,1,0,14
COMM0019075,DCUST009913,DSC001,2023-02-26,SMS,Initial Invite,Control,Direct,1,0,1
COMM0019076,DCUST009913,DSC001,2023-03-11,SMS,Reminder 1,Variant,Supportive,1,1,14
COMM0019077,DCUST009914,DSC002,2023-02-21,SMS,Initial Invite,Not Applicable,Supportive,1,0,1
COMM0019078,DCUST009914,DSC002,2023-03-02,SMS,Reminder 1,Not Applicable,Informational,1,0,10
COMM0019079,DCUST009915,DSC003,2023-01-24,SMS,Initial Invite,Not Applicable,Direct,1,0,1
COMM0019080,DCUST009915,DSC003,2023-02-05,Email,Reminder 1,Not Applicable,Supportive,1,0,13
COMM0019081,DCUST009916,DSC006,2022-10-19,Email,Initial Invite,Not Applicable,Informational,1,0,0
COMM0019082,DCUST009917,DSC001,2022-08-04,SMS,Initial Invite,Not Applicable,Direct,1,0,1
COMM0019083,DCUST009917,DSC001,2022-08-14,Email,Reminder 1,Not Applicable,Informational,1,1,11
COMM0019084,DCUST009918,DSC005,2022-06-21,Email,Initial Invite,Not Applicable,Direct,0,0,2
COMM0019085,DCUST009919,DSC004,2022-10-16,SMS,Initial Invite,Not Applicable,Direct,1,0,2
COMM0019086,DCUST009919,DSC004,2022-10-21,SMS,Reminder 1,Not Applicable,Informational,0,0,7
COMM0019087,DCUST009920,DSC002,2023-05-04,Email,Initial Invite,Not Applicable,Informational,1,1,2
COMM0019088,DCUST009921,DSC008,2022-12-29,Email,Initial Invite,Not Applicable,Informational,1,0,1
COMM0019089,DCUST009921,DSC008,2023-01-05,Email,Reminder 1,Not Applicable,Informational,1,0,8
COMM0019090,DCUST009922,DSC002,2022-09-14,Email,Initial Invite,Not Applicable,Supportive,1,0,0
COMM0019091,DCUST009922,DSC002,2022-09-24,Email,Reminder 1,Not Applicable,Informational,1,1,10
COMM0019092,DCUST009923,DSC001,2022-10-12,SMS,Initial Invite,Not Applicable,Supportive,1,0,1
COMM0019093,DCUST009924,DSC003,2022-06-13,Email,Initial Invite,Not Applicable,Informational,1,0,2
COMM0019094,DCUST009924,DSC003,2022-06-16,SMS,Reminder 1,Not Applicable,Direct,1,0,5
COMM0019095,DCUST009925,DSC003,2023-02-27,Letter,Initial Invite,Not Applicable,Informational,1,0,0
COMM0019096,DCUST009925,DSC003,2023-03-08,SMS,Reminder 1,Control,Direct,1,0,9
COMM0019097,DCUST009926,DSC001,2022-09-24,SMS,Initial Invite,Not Applicable,Direct,1,1,2
COMM0019098,DCUST009927,DSC005,2022-10-05,Email,Initial Invite,Not Applicable,Informational,1,1,2
COMM0019099,DCUST009927,DSC005,2022-10-13,SMS,Reminder 1,Not Applicable,Direct,1,1,10
COMM0019100,DCUST009928,DSC009,2023-04-12,Email,Initial Invite,Not Applicable,Informational,1,0,2
COMM0019101,DCUST009928,DSC009,2023-04-17,Email,Reminder 1,Not Applicable,Informational,1,0,7
COMM0019102,DCUST009928,DSC009,2023-04-28,SMS,Reminder 2,Not Applicable,Direct,1,0,18
COMM0019103,DCUST009929,DSC005,2023-03-30,SMS,Initial Invite,Control,Direct,1,0,0
COMM0019104,DCUST009929,DSC005,2023-04-10,Email,Reminder 1,Not Applicable,Informational,1,0,11
COMM0019105,DCUST009930,DSC001,2023-02-03,SMS,Initial Invite,Variant,Supportive,1,0,0
COMM0019106,DCUST009930,DSC001,2023-02-15,SMS,Reminder 1,Variant,Supportive,1,0,12
COMM0019107,DCUST009931,DSC007,2023-03-04,Email,Initial Invite,Not Applicable,Supportive,1,1,1
COMM0019108,DCUST009931,DSC007,2023-03-10,Email,Reminder 1,Not Applicable,Supportive,1,0,7
COMM0019109,DCUST009932,DSC001,2022-09-17,Email,Initial Invite,Not Applicable,Direct,1,1,2
COMM0019110,DCUST009932,DSC001,2022-09-25,SMS,Reminder 1,Not Applicable,Supportive,1,0,10
COMM0019111,DCUST009932,DSC001,2022-09-28,SMS,Reminder 2,Not Applicable,Informational,1,1,13
COMM0019112,DCUST009933,DSC003,2023-01-08,Email,Initial Invite,Not Applicable,Direct,1,0,1
COMM0019113,DCUST009933,DSC003,2023-01-12,SMS,Reminder 1,Variant,Supportive,1,0,5
COMM0019114,DCUST009934,DSC003,2023-03-26,Email,Initial Invite,Not Applicable,Direct,1,0,0
COMM0019115,DCUST009934,DSC003,2023-04-01,Email,Reminder 1,Not Applicable,Informational,1,0,6
COMM0019116,DCUST009935,DSC001,2023-02-17,SMS,Initial Invite,Not Applicable,Supportive,0,0,2
COMM0019117,DCUST009936,DSC007,2022-12-04,Email,Initial Invite,Not Applicable,Informational,0,0,2
COMM0019118,DCUST009936,DSC007,2022-12-11,SMS,Reminder 1,Not Applicable,Direct,1,1,9
COMM0019119,DCUST009937,DSC008,2022-06-17,Email,Initial Invite,Not Applicable,Supportive,1,0,2
COMM0019120,DCUST009937,DSC008,2022-06-29,SMS,Reminder 1,Not Applicable,Informational,1,0,14
COMM0019121,DCUST009938,DSC004,2022-07-28,SMS,Initial Invite,Not Applicable,Informational,1,0,2
COMM0019122,DCUST009939,DSC008,2023-01-20,SMS,Initial Invite,Variant,Supportive,1,1,0
COMM0019123,DCUST009940,DSC008,2022-10-22,SMS,Initial Invite,Not Applicable,Direct,1,1,2
COMM0019124,DCUST009940,DSC008,2022-11-01,SMS,Reminder 1,Not Applicable,Informational,1,0,12
COMM0019125,DCUST009941,DSC007,2023-04-15,SMS,Initial Invite,Not Applicable,Direct,1,0,0
COMM0019126,DCUST009941,DSC007,2023-04-28,Email,Reminder 1,Not Applicable,Informational,1,0,13
COMM0019127,DCUST009942,DSC002,2022-12-27,Letter,Initial Invite,Not Applicable,Informational,1,0,2
COMM0019128,DCUST009942,DSC002,2023-01-01,SMS,Reminder 1,Variant,Supportive,1,1,7
COMM0019129,DCUST009943,DSC001,2023-04-22,SMS,Initial Invite,Not Applicable,Direct,1,1,1
COMM0019130,DCUST009943,DSC001,2023-04-29,SMS,Reminder 1,Not Applicable,Informational,1,0,8
COMM0019131,DCUST009943,DSC001,2023-05-03,SMS,Reminder 2,Not Applicable,Supportive,1,0,12
COMM0019132,DCUST009944,DSC001,2023-04-06,SMS,Initial Invite,Not Applicable,Direct,1,0,1
COMM0019133,DCUST009944,DSC001,2023-04-14,Email,Reminder 1,Not Applicable,Direct,1,0,9
COMM0019134,DCUST009945,DSC009,2023-01-08,Email,Initial Invite,Not Applicable,Supportive,1,0,2
COMM0019135,DCUST009945,DSC009,2023-01-18,Email,Reminder 1,Not Applicable,Informational,1,1,12
COMM0019136,DCUST009945,DSC009,2023-01-24,Email,Reminder 2,Not Applicable,Informational,1,0,18
COMM0019137,DCUST009945,DSC009,2023-02-04,Email,Agent Follow-up,Not Applicable,Informational,1,1,29
COMM0019138,DCUST009946,DSC005,2023-05-29,SMS,Initial Invite,Not Applicable,Informational,1,0,-2
COMM0019139,DCUST009946,DSC005,2023-05-31,SMS,Reminder 1,Not Applicable,Informational,1,0,0
COMM0019140,DCUST009946,DSC005,2023-05-28,SMS,Reminder 2,Not Applicable,Direct,1,0,-3
COMM0019141,DCUST009947,DSC008,2022-11-01,SMS,Initial Invite,Not Applicable,Supportive,1,0,1
COMM0019142,DCUST009948,DSC004,2023-03-24,SMS,Initial Invite,Variant,Supportive,1,1,0
COMM0019143,DCUST009949,DSC003,2022-10-03,SMS,Initial Invite,Not Applicable,Supportive,1,0,1
COMM0019144,DCUST009950,DSC002,2022-12-21,Email,Initial Invite,Not Applicable,Supportive,1,0,2
COMM0019145,DCUST009951,DSC008,2022-06-19,Email,Initial Invite,Not Applicable,Supportive,1,0,0
COMM0019146,DCUST009951,DSC008,2022-06-23,SMS,Reminder 1,Not Applicable,Supportive,1,1,4
COMM0019147,DCUST009952,DSC006,2022-11-26,Email,Initial Invite,Not Applicable,Informational,1,0,2
COMM0019148,DCUST009952,DSC006,2022-12-05,Email,Reminder 1,Not Applicable,Supportive,1,0,11
COMM0019149,DCUST009953,DSC007,2023-05-13,SMS,Initial Invite,Not Applicable,Supportive,1,0,1
COMM0019150,DCUST009953,DSC007,2023-05-19,SMS,Reminder 1,Not Applicable,Informational,1,1,7
COMM0019151,DCUST009953,DSC007,2023-05-25,SMS,Reminder 2,Not Applicable,Informational,1,0,13
COMM0019152,DCUST009954,DSC002,2022-08-30,SMS,Initial Invite,Not Applicable,Direct,1,1,1
COMM0019153,DCUST009955,DSC003,2023-04-06,Letter,Initial Invite,Not Applicable,Informational,1,1,0
COMM0019154,DCUST009955,DSC003,2023-04-18,SMS,Reminder 1,Not Applicable,Supportive,1,0,12
COMM0019155,DCUST009956,DSC004,2022-08-27,Letter,Initial Invite,Not Applicable,Informational,0,0,1
COMM0019156,DCUST009956,DSC004,2022-09-01,SMS,Reminder 1,Not Applicable,Informational,1,0,6
COMM0019157,DCUST009957,DSC005,2023-04-28,Letter,Initial Invite,Not Applicable,Informational,1,0,0
COMM0019158,DCUST009957,DSC005,2023-05-05,SMS,Reminder 1,Not Applicable,Supportive,1,1,7
COMM0019159,DCUST009958,DSC008,2023-03-11,SMS,Initial Invite,Variant,Supportive,1,0,0
COMM0019160,DCUST009958,DSC008,2023-03-18,SMS,Reminder 1,Control,Direct,1,0,7
COMM0019161,DCUST009959,DSC008,2023-01-26,SMS,Initial Invite,Variant,Supportive,1,1,0
COMM0019162,DCUST009960,DSC001,2023-04-18,Email,Initial Invite,Not Applicable,Supportive,1,0,1
COMM0019163,DCUST009960,DSC001,2023-04-29,Letter,Reminder 1,Not Applicable,Informational,1,0,12
COMM0019164,DCUST009961,DSC001,2023-03-18,SMS,Initial Invite,Variant,Supportive,1,0,1
COMM0019165,DCUST009961,DSC001,2023-03-28,SMS,Reminder 1,Variant,Supportive,1,0,11
COMM0019166,DCUST009962,DSC005,2022-11-28,Letter,Initial Invite,Not Applicable,Informational,1,0,1
COMM0019167,DCUST009963,DSC007,2023-03-12,Letter,Initial Invite,Not Applicable,Informational,1,0,0
COMM0019168,DCUST009963,DSC007,2023-03-25,Email,Reminder 1,Not Applicable,Direct,1,0,13
COMM0019169,DCUST009964,DSC001,2023-02-14,Letter,Initial Invite,Not Applicable,Informational,1,0,1
COMM0019170,DCUST009964,DSC001,2023-02-21,SMS,Reminder 1,Control,Direct,1,0,8
COMM0019171,DCUST009965,DSC005,2022-09-20,SMS,Initial Invite,Not Applicable,Direct,1,0,0
COMM0019172,DCUST009965,DSC005,2022-09-30,Email,Reminder 1,Not Applicable,Supportive,1,1,10
COMM0019173,DCUST009965,DSC005,2022-10-02,Email,Reminder 2,Not Applicable,Supportive,1,0,12
COMM0019174,DCUST009966,DSC001,2023-03-26,SMS,Initial Invite,Not Applicable,Supportive,1,0,0
COMM0019175,DCUST009966,DSC001,2023-03-30,Email,Reminder 1,Not Applicable,Supportive,1,0,4
COMM0019176,DCUST009966,DSC001,2023-04-11,Letter,Reminder 2,Not Applicable,Informational,1,0,16
COMM0019177,DCUST009967,DSC006,2022-12-18,SMS,Initial Invite,Not Applicable,Direct,1,0,1
COMM0019178,DCUST009968,DSC003,2022-10-01,Email,Initial Invite,Not Applicable,Informational,1,0,2
COMM0019179,DCUST009968,DSC003,2022-10-13,SMS,Reminder 1,Not Applicable,Informational,1,1,14
COMM0019180,DCUST009969,DSC003,2022-09-06,Letter,Initial Invite,Not Applicable,Informational,1,0,0
COMM0019181,DCUST009970,DSC004,2023-02-02,SMS,Initial Invite,Control,Direct,1,0,1
COMM0019182,DCUST009970,DSC004,2023-02-12,Email,Reminder 1,Not Applicable,Informational,1,0,11
COMM0019183,DCUST009971,DSC003,2022-12-21,SMS,Initial Invite,Not Applicable,Supportive,1,0,1
COMM0019184,DCUST009972,DSC007,2022-12-03,Email,Initial Invite,Not Applicable,Supportive,0,0,1
COMM0019185,DCUST009972,DSC007,2022-12-12,Email,Reminder 1,Not Applicable,Supportive,1,0,10
COMM0019186,DCUST009972,DSC007,2022-12-19,SMS,Reminder 2,Not Applicable,Direct,1,0,17
COMM0019187,DCUST009972,DSC007,2022-12-29,SMS,Agent Follow-up,Not Applicable,Supportive,1,0,27
COMM0019188,DCUST009973,DSC005,2022-11-30,SMS,Initial Invite,Not Applicable,Informational,1,0,1
COMM0019189,DCUST009974,DSC008,2022-08-04,Email,Initial Invite,Not Applicable,Direct,1,0,0
COMM0019190,DCUST009974,DSC008,2022-08-10,SMS,Reminder 1,Not Applicable,Direct,1,0,6
COMM0019191,DCUST009974,DSC008,2022-08-18,Letter,Reminder 2,Not Applicable,Informational,1,0,14
COMM0019192,DCUST009975,DSC005,2022-10-16,SMS,Initial Invite,Not Applicable,Direct,1,1,1
COMM0019193,DCUST009976,DSC001,2022-10-27,Email,Initial Invite,Not Applicable,Informational,1,0,0
COMM0019194,DCUST009976,DSC001,2022-11-07,Email,Reminder 1,Not Applicable,Supportive,1,0,11
COMM0019195,DCUST009976,DSC001,2022-11-08,SMS,Reminder 2,Not Applicable,Informational,1,1,12
COMM0019196,DCUST009976,DSC001,2022-11-18,Agent Referral,Agent Follow-up,Not Applicable,Agent-Assisted,1,0,22
COMM0019197,DCUST009977,DSC001,2023-01-26,Email,Initial Invite,Not Applicable,Direct,1,1,2
COMM0019198,DCUST009977,DSC001,2023-02-06,SMS,Reminder 1,Control,Direct,1,1,13
COMM0019199,DCUST009978,DSC005,2022-09-29,SMS,Initial Invite,Not Applicable,Supportive,1,0,2
COMM0019200,DCUST009978,DSC005,2022-10-08,SMS,Reminder 1,Not Applicable,Direct,1,1,11
COMM0019201,DCUST009978,DSC005,2022-10-19,Agent Referral,Reminder 2,Not Applicable,Agent-Assisted,1,1,22
COMM0019202,DCUST009979,DSC001,2023-01-01,SMS,Initial Invite,Variant,Supportive,1,0,1
COMM0019203,DCUST009980,DSC001,2022-10-20,Letter,Initial Invite,Not Applicable,Informational,1,0,0
COMM0019204,DCUST009980,DSC001,2022-10-26,Email,Reminder 1,Not Applicable,Informational,1,1,6
COMM0019205,DCUST009981,DSC004,2022-07-05,SMS,Initial Invite,Not Applicable,Direct,1,1,1
COMM0019206,DCUST009981,DSC004,2022-07-15,SMS,Reminder 1,Not Applicable,Informational,1,0,11
COMM0019207,DCUST009981,DSC004,2022-07-26,Email,Reminder 2,Not Applicable,Supportive,1,1,22
COMM0019208,DCUST009982,DSC006,2022-09-09,SMS,Initial Invite,Not Applicable,Informational,1,0,1
COMM0019209,DCUST009982,DSC006,2022-09-14,Letter,Reminder 1,Not Applicable,Informational,1,0,6
COMM0019210,DCUST009982,DSC006,2022-09-18,Agent Referral,Reminder 2,Not Applicable,Agent-Assisted,1,0,10
COMM0019211,DCUST009983,DSC005,2023-01-28,SMS,Initial Invite,Control,Direct,1,0,2
COMM0019212,DCUST009983,DSC005,2023-02-05,SMS,Reminder 1,Control,Direct,1,0,10
COMM0019213,DCUST009984,DSC005,2022-10-30,Email,Initial Invite,Not Applicable,Direct,1,0,1
COMM0019214,DCUST009984,DSC005,2022-11-07,SMS,Reminder 1,Not Applicable,Direct,1,0,9
COMM0019215,DCUST009984,DSC005,2022-11-10,SMS,Reminder 2,Not Applicable,Direct,1,0,12
COMM0019216,DCUST009985,DSC001,2023-03-28,SMS,Initial Invite,Variant,Supportive,1,0,1
COMM0019217,DCUST009986,DSC007,2022-07-16,SMS,Initial Invite,Not Applicable,Direct,1,0,1
COMM0019218,DCUST009986,DSC007,2022-07-23,SMS,Reminder 1,Not Applicable,Supportive,1,0,8
COMM0019219,DCUST009987,DSC003,2022-07-27,SMS,Initial Invite,Not Applicable,Supportive,1,0,2
COMM0019220,DCUST009988,DSC010,2023-01-08,SMS,Initial Invite,Variant,Supportive,1,0,0
COMM0019221,DCUST009988,DSC010,2023-01-20,SMS,Reminder 1,Control,Direct,1,0,12
COMM0019222,DCUST009989,DSC007,2023-05-23,SMS,Initial Invite,Not Applicable,Supportive,1,0,0
COMM0019223,DCUST009989,DSC007,2023-05-31,Email,Reminder 1,Not Applicable,Direct,1,0,8
